node_a	layer_a	x_a_um	y_a_um	node_b	layer_b	x_b_um	y_b_um	g_siemens
5099	metal1	768.07	632.8	14391	metal4	768.07	632.8	1e+12
5100	metal1	824.07	632.8	14392	metal4	824.07	632.8	1e+12
5101	metal1	880.07	632.8	14393	metal4	880.07	632.8	1e+12
5102	metal1	936.07	632.8	14394	metal4	936.07	632.8	1e+12
5103	metal1	992.07	632.8	14395	metal4	992.07	632.8	1e+12
5104	metal1	1048.07	632.8	14396	metal4	1048.07	632.8	1e+12
5105	metal1	1086.21	632.8	14397	metal4	1086.21	632.8	1e+12
5106	metal1	14.095	635.6	14398	metal4	14.095	635.6	1e+12
5107	metal1	40.07	635.6	14399	metal4	40.07	635.6	1e+12
5108	metal1	96.07	635.6	14400	metal4	96.07	635.6	1e+12
5109	metal1	108.455	635.6	14401	metal4	108.455	635.6	1e+12
5110	metal1	109.295	635.6	14402	metal4	109.295	635.6	1e+12
5111	metal1	152.07	635.6	14403	metal4	152.07	635.6	1e+12
5112	metal1	208.07	635.6	14404	metal4	208.07	635.6	1e+12
5113	metal1	264.07	635.6	14405	metal4	264.07	635.6	1e+12
5114	metal1	320.07	635.6	14406	metal4	320.07	635.6	1e+12
5115	metal1	376.07	635.6	14407	metal4	376.07	635.6	1e+12
5116	metal1	432.07	635.6	14408	metal4	432.07	635.6	1e+12
5117	metal1	488.07	635.6	14409	metal4	488.07	635.6	1e+12
5118	metal1	544.07	635.6	14410	metal4	544.07	635.6	1e+12
5119	metal1	600.07	635.6	14411	metal4	600.07	635.6	1e+12
5120	metal1	656.07	635.6	14412	metal4	656.07	635.6	1e+12
5121	metal1	712.07	635.6	14413	metal4	712.07	635.6	1e+12
5122	metal1	768.07	635.6	14414	metal4	768.07	635.6	1e+12
5123	metal1	824.07	635.6	14415	metal4	824.07	635.6	1e+12
5124	metal1	880.07	635.6	14416	metal4	880.07	635.6	1e+12
5125	metal1	936.07	635.6	14417	metal4	936.07	635.6	1e+12
5126	metal1	992.07	635.6	14418	metal4	992.07	635.6	1e+12
5127	metal1	1048.07	635.6	14419	metal4	1048.07	635.6	1e+12
5128	metal1	1086.21	635.6	14420	metal4	1086.21	635.6	1e+12
5129	metal1	14.095	638.4	14421	metal4	14.095	638.4	1e+12
5130	metal1	40.07	638.4	14422	metal4	40.07	638.4	1e+12
5131	metal1	96.07	638.4	14423	metal4	96.07	638.4	1e+12
5132	metal1	108.455	638.4	14424	metal4	108.455	638.4	1e+12
5133	metal1	109.295	638.4	14425	metal4	109.295	638.4	1e+12
5134	metal1	152.07	638.4	14426	metal4	152.07	638.4	1e+12
5135	metal1	208.07	638.4	14427	metal4	208.07	638.4	1e+12
5136	metal1	264.07	638.4	14428	metal4	264.07	638.4	1e+12
5137	metal1	320.07	638.4	14429	metal4	320.07	638.4	1e+12
5138	metal1	376.07	638.4	14430	metal4	376.07	638.4	1e+12
5139	metal1	432.07	638.4	14431	metal4	432.07	638.4	1e+12
5140	metal1	488.07	638.4	14432	metal4	488.07	638.4	1e+12
5141	metal1	544.07	638.4	14433	metal4	544.07	638.4	1e+12
5142	metal1	600.07	638.4	14434	metal4	600.07	638.4	1e+12
5143	metal1	656.07	638.4	14435	metal4	656.07	638.4	1e+12
5144	metal1	712.07	638.4	14436	metal4	712.07	638.4	1e+12
5145	metal1	768.07	638.4	14437	metal4	768.07	638.4	1e+12
5146	metal1	824.07	638.4	14438	metal4	824.07	638.4	1e+12
5147	metal1	880.07	638.4	14439	metal4	880.07	638.4	1e+12
5148	metal1	936.07	638.4	14440	metal4	936.07	638.4	1e+12
5149	metal1	992.07	638.4	14441	metal4	992.07	638.4	1e+12
5150	metal1	1048.07	638.4	14442	metal4	1048.07	638.4	1e+12
5151	metal1	1086.21	638.4	14443	metal4	1086.21	638.4	1e+12
5152	metal1	14.095	641.2	14444	metal4	14.095	641.2	1e+12
5153	metal1	40.07	641.2	14445	metal4	40.07	641.2	1e+12
5154	metal1	96.07	641.2	14446	metal4	96.07	641.2	1e+12
5155	metal1	108.455	641.2	14447	metal4	108.455	641.2	1e+12
5156	metal1	109.295	641.2	14448	metal4	109.295	641.2	1e+12
5157	metal1	152.07	641.2	14449	metal4	152.07	641.2	1e+12
5158	metal1	208.07	641.2	14450	metal4	208.07	641.2	1e+12
5159	metal1	264.07	641.2	14451	metal4	264.07	641.2	1e+12
5160	metal1	320.07	641.2	14452	metal4	320.07	641.2	1e+12
5161	metal1	376.07	641.2	14453	metal4	376.07	641.2	1e+12
5162	metal1	432.07	641.2	14454	metal4	432.07	641.2	1e+12
5163	metal1	488.07	641.2	14455	metal4	488.07	641.2	1e+12
5164	metal1	544.07	641.2	14456	metal4	544.07	641.2	1e+12
5165	metal1	600.07	641.2	14457	metal4	600.07	641.2	1e+12
5166	metal1	656.07	641.2	14458	metal4	656.07	641.2	1e+12
5167	metal1	712.07	641.2	14459	metal4	712.07	641.2	1e+12
5168	metal1	768.07	641.2	14460	metal4	768.07	641.2	1e+12
5169	metal1	824.07	641.2	14461	metal4	824.07	641.2	1e+12
5170	metal1	880.07	641.2	14462	metal4	880.07	641.2	1e+12
5171	metal1	936.07	641.2	14463	metal4	936.07	641.2	1e+12
5172	metal1	992.07	641.2	14464	metal4	992.07	641.2	1e+12
5173	metal1	1048.07	641.2	14465	metal4	1048.07	641.2	1e+12
5174	metal1	1086.21	641.2	14466	metal4	1086.21	641.2	1e+12
5175	metal1	14.095	644	14467	metal4	14.095	644	1e+12
5176	metal1	40.07	644	14468	metal4	40.07	644	1e+12
5177	metal1	96.07	644	14469	metal4	96.07	644	1e+12
5178	metal1	108.455	644	14470	metal4	108.455	644	1e+12
5179	metal1	109.295	644	14471	metal4	109.295	644	1e+12
5180	metal1	152.07	644	14472	metal4	152.07	644	1e+12
5181	metal1	208.07	644	14473	metal4	208.07	644	1e+12
5182	metal1	264.07	644	14474	metal4	264.07	644	1e+12
5183	metal1	320.07	644	14475	metal4	320.07	644	1e+12
5184	metal1	376.07	644	14476	metal4	376.07	644	1e+12
5185	metal1	432.07	644	14477	metal4	432.07	644	1e+12
5186	metal1	488.07	644	14478	metal4	488.07	644	1e+12
5187	metal1	544.07	644	14479	metal4	544.07	644	1e+12
5188	metal1	600.07	644	14480	metal4	600.07	644	1e+12
5189	metal1	656.07	644	14481	metal4	656.07	644	1e+12
5190	metal1	712.07	644	14482	metal4	712.07	644	1e+12
5191	metal1	768.07	644	14483	metal4	768.07	644	1e+12
5192	metal1	824.07	644	14484	metal4	824.07	644	1e+12
5193	metal1	880.07	644	14485	metal4	880.07	644	1e+12
5194	metal1	936.07	644	14486	metal4	936.07	644	1e+12
5195	metal1	992.07	644	14487	metal4	992.07	644	1e+12
5196	metal1	1048.07	644	14488	metal4	1048.07	644	1e+12
5197	metal1	1086.21	644	14489	metal4	1086.21	644	1e+12
5198	metal1	14.095	646.8	14490	metal4	14.095	646.8	1e+12
5199	metal1	40.07	646.8	14491	metal4	40.07	646.8	1e+12
5200	metal1	96.07	646.8	14492	metal4	96.07	646.8	1e+12
5201	metal1	108.455	646.8	14493	metal4	108.455	646.8	1e+12
5202	metal1	109.295	646.8	14494	metal4	109.295	646.8	1e+12
5203	metal1	152.07	646.8	14495	metal4	152.07	646.8	1e+12
5204	metal1	208.07	646.8	14496	metal4	208.07	646.8	1e+12
5205	metal1	264.07	646.8	14497	metal4	264.07	646.8	1e+12
5206	metal1	320.07	646.8	14498	metal4	320.07	646.8	1e+12
5207	metal1	376.07	646.8	14499	metal4	376.07	646.8	1e+12
5208	metal1	432.07	646.8	14500	metal4	432.07	646.8	1e+12
5209	metal1	488.07	646.8	14501	metal4	488.07	646.8	1e+12
5210	metal1	544.07	646.8	14502	metal4	544.07	646.8	1e+12
5211	metal1	600.07	646.8	14503	metal4	600.07	646.8	1e+12
5212	metal1	656.07	646.8	14504	metal4	656.07	646.8	1e+12
5213	metal1	712.07	646.8	14505	metal4	712.07	646.8	1e+12
5214	metal1	768.07	646.8	14506	metal4	768.07	646.8	1e+12
5215	metal1	824.07	646.8	14507	metal4	824.07	646.8	1e+12
5216	metal1	880.07	646.8	14508	metal4	880.07	646.8	1e+12
5217	metal1	936.07	646.8	14509	metal4	936.07	646.8	1e+12
5218	metal1	992.07	646.8	14510	metal4	992.07	646.8	1e+12
5219	metal1	1048.07	646.8	14511	metal4	1048.07	646.8	1e+12
5220	metal1	1086.21	646.8	14512	metal4	1086.21	646.8	1e+12
5221	metal1	14.095	649.6	14513	metal4	14.095	649.6	1e+12
5222	metal1	40.07	649.6	14514	metal4	40.07	649.6	1e+12
5223	metal1	96.07	649.6	14515	metal4	96.07	649.6	1e+12
5224	metal1	108.455	649.6	14516	metal4	108.455	649.6	1e+12
5225	metal1	109.295	649.6	14517	metal4	109.295	649.6	1e+12
5226	metal1	152.07	649.6	14518	metal4	152.07	649.6	1e+12
5227	metal1	208.07	649.6	14519	metal4	208.07	649.6	1e+12
5228	metal1	264.07	649.6	14520	metal4	264.07	649.6	1e+12
5229	metal1	320.07	649.6	14521	metal4	320.07	649.6	1e+12
5230	metal1	376.07	649.6	14522	metal4	376.07	649.6	1e+12
5231	metal1	432.07	649.6	14523	metal4	432.07	649.6	1e+12
5232	metal1	488.07	649.6	14524	metal4	488.07	649.6	1e+12
5233	metal1	544.07	649.6	14525	metal4	544.07	649.6	1e+12
5234	metal1	600.07	649.6	14526	metal4	600.07	649.6	1e+12
5235	metal1	656.07	649.6	14527	metal4	656.07	649.6	1e+12
5236	metal1	712.07	649.6	14528	metal4	712.07	649.6	1e+12
5237	metal1	768.07	649.6	14529	metal4	768.07	649.6	1e+12
5238	metal1	824.07	649.6	14530	metal4	824.07	649.6	1e+12
5239	metal1	880.07	649.6	14531	metal4	880.07	649.6	1e+12
5240	metal1	936.07	649.6	14532	metal4	936.07	649.6	1e+12
5241	metal1	992.07	649.6	14533	metal4	992.07	649.6	1e+12
5242	metal1	1048.07	649.6	14534	metal4	1048.07	649.6	1e+12
5243	metal1	1086.21	649.6	14535	metal4	1086.21	649.6	1e+12
5244	metal1	14.095	652.4	14536	metal4	14.095	652.4	1e+12
5245	metal1	40.07	652.4	14537	metal4	40.07	652.4	1e+12
5246	metal1	96.07	652.4	14538	metal4	96.07	652.4	1e+12
5247	metal1	108.455	652.4	14539	metal4	108.455	652.4	1e+12
5248	metal1	109.295	652.4	14540	metal4	109.295	652.4	1e+12
5249	metal1	152.07	652.4	14541	metal4	152.07	652.4	1e+12
5250	metal1	208.07	652.4	14542	metal4	208.07	652.4	1e+12
5251	metal1	264.07	652.4	14543	metal4	264.07	652.4	1e+12
5252	metal1	320.07	652.4	14544	metal4	320.07	652.4	1e+12
5253	metal1	376.07	652.4	14545	metal4	376.07	652.4	1e+12
5254	metal1	432.07	652.4	14546	metal4	432.07	652.4	1e+12
5255	metal1	488.07	652.4	14547	metal4	488.07	652.4	1e+12
5256	metal1	544.07	652.4	14548	metal4	544.07	652.4	1e+12
5257	metal1	600.07	652.4	14549	metal4	600.07	652.4	1e+12
5258	metal1	656.07	652.4	14550	metal4	656.07	652.4	1e+12
5259	metal1	712.07	652.4	14551	metal4	712.07	652.4	1e+12
5260	metal1	768.07	652.4	14552	metal4	768.07	652.4	1e+12
5261	metal1	824.07	652.4	14553	metal4	824.07	652.4	1e+12
5262	metal1	880.07	652.4	14554	metal4	880.07	652.4	1e+12
5263	metal1	936.07	652.4	14555	metal4	936.07	652.4	1e+12
5264	metal1	992.07	652.4	14556	metal4	992.07	652.4	1e+12
5265	metal1	1048.07	652.4	14557	metal4	1048.07	652.4	1e+12
5266	metal1	1086.21	652.4	14558	metal4	1086.21	652.4	1e+12
5267	metal1	14.095	655.2	14559	metal4	14.095	655.2	1e+12
5268	metal1	40.07	655.2	14560	metal4	40.07	655.2	1e+12
5269	metal1	96.07	655.2	14561	metal4	96.07	655.2	1e+12
5270	metal1	108.455	655.2	14562	metal4	108.455	655.2	1e+12
5271	metal1	109.295	655.2	14563	metal4	109.295	655.2	1e+12
5272	metal1	152.07	655.2	14564	metal4	152.07	655.2	1e+12
5273	metal1	208.07	655.2	14565	metal4	208.07	655.2	1e+12
5274	metal1	264.07	655.2	14566	metal4	264.07	655.2	1e+12
5275	metal1	320.07	655.2	14567	metal4	320.07	655.2	1e+12
5276	metal1	376.07	655.2	14568	metal4	376.07	655.2	1e+12
5277	metal1	432.07	655.2	14569	metal4	432.07	655.2	1e+12
5278	metal1	488.07	655.2	14570	metal4	488.07	655.2	1e+12
5279	metal1	544.07	655.2	14571	metal4	544.07	655.2	1e+12
5280	metal1	600.07	655.2	14572	metal4	600.07	655.2	1e+12
5281	metal1	656.07	655.2	14573	metal4	656.07	655.2	1e+12
5282	metal1	712.07	655.2	14574	metal4	712.07	655.2	1e+12
5283	metal1	768.07	655.2	14575	metal4	768.07	655.2	1e+12
5284	metal1	824.07	655.2	14576	metal4	824.07	655.2	1e+12
5285	metal1	880.07	655.2	14577	metal4	880.07	655.2	1e+12
5286	metal1	936.07	655.2	14578	metal4	936.07	655.2	1e+12
5287	metal1	992.07	655.2	14579	metal4	992.07	655.2	1e+12
5288	metal1	1048.07	655.2	14580	metal4	1048.07	655.2	1e+12
5289	metal1	1086.21	655.2	14581	metal4	1086.21	655.2	1e+12
5290	metal1	14.095	658	14582	metal4	14.095	658	1e+12
5291	metal1	40.07	658	14583	metal4	40.07	658	1e+12
5292	metal1	96.07	658	14584	metal4	96.07	658	1e+12
5293	metal1	108.455	658	14585	metal4	108.455	658	1e+12
5294	metal1	109.295	658	14586	metal4	109.295	658	1e+12
5295	metal1	152.07	658	14587	metal4	152.07	658	1e+12
5296	metal1	208.07	658	14588	metal4	208.07	658	1e+12
5297	metal1	264.07	658	14589	metal4	264.07	658	1e+12
5298	metal1	320.07	658	14590	metal4	320.07	658	1e+12
5299	metal1	376.07	658	14591	metal4	376.07	658	1e+12
5300	metal1	432.07	658	14592	metal4	432.07	658	1e+12
5301	metal1	488.07	658	14593	metal4	488.07	658	1e+12
5302	metal1	544.07	658	14594	metal4	544.07	658	1e+12
5303	metal1	600.07	658	14595	metal4	600.07	658	1e+12
5304	metal1	656.07	658	14596	metal4	656.07	658	1e+12
5305	metal1	712.07	658	14597	metal4	712.07	658	1e+12
5306	metal1	768.07	658	14598	metal4	768.07	658	1e+12
5307	metal1	824.07	658	14599	metal4	824.07	658	1e+12
5308	metal1	880.07	658	14600	metal4	880.07	658	1e+12
5309	metal1	936.07	658	14601	metal4	936.07	658	1e+12
5310	metal1	992.07	658	14602	metal4	992.07	658	1e+12
5311	metal1	1048.07	658	14603	metal4	1048.07	658	1e+12
5312	metal1	1086.21	658	14604	metal4	1086.21	658	1e+12
5313	metal1	14.095	660.8	14628	metal4	14.095	660.8	1e+12
5314	metal1	40.07	660.8	14629	metal4	40.07	660.8	1e+12
5315	metal1	96.07	660.8	14630	metal4	96.07	660.8	1e+12
5316	metal1	108.455	660.8	14631	metal4	108.455	660.8	1e+12
5317	metal1	109.295	660.8	14632	metal4	109.295	660.8	1e+12
5318	metal1	152.07	660.8	14633	metal4	152.07	660.8	1e+12
5319	metal1	208.07	660.8	14634	metal4	208.07	660.8	1e+12
5320	metal1	264.07	660.8	14635	metal4	264.07	660.8	1e+12
5321	metal1	320.07	660.8	14636	metal4	320.07	660.8	1e+12
5322	metal1	376.07	660.8	14637	metal4	376.07	660.8	1e+12
5323	metal1	432.07	660.8	14638	metal4	432.07	660.8	1e+12
5324	metal1	488.07	660.8	14639	metal4	488.07	660.8	1e+12
5325	metal1	544.07	660.8	14640	metal4	544.07	660.8	1e+12
5326	metal1	600.07	660.8	14641	metal4	600.07	660.8	1e+12
5327	metal1	656.07	660.8	14642	metal4	656.07	660.8	1e+12
5328	metal1	712.07	660.8	14643	metal4	712.07	660.8	1e+12
5329	metal1	768.07	660.8	14644	metal4	768.07	660.8	1e+12
5330	metal1	824.07	660.8	14645	metal4	824.07	660.8	1e+12
5331	metal1	880.07	660.8	14646	metal4	880.07	660.8	1e+12
5332	metal1	936.07	660.8	14647	metal4	936.07	660.8	1e+12
5333	metal1	992.07	660.8	14648	metal4	992.07	660.8	1e+12
5334	metal1	1048.07	660.8	14649	metal4	1048.07	660.8	1e+12
5335	metal1	1086.21	660.8	14650	metal4	1086.21	660.8	1e+12
5336	metal1	14.095	663.6	14651	metal4	14.095	663.6	1e+12
5337	metal1	40.07	663.6	14652	metal4	40.07	663.6	1e+12
5338	metal1	96.07	663.6	14653	metal4	96.07	663.6	1e+12
5339	metal1	108.455	663.6	14654	metal4	108.455	663.6	1e+12
5340	metal1	109.295	663.6	14655	metal4	109.295	663.6	1e+12
5341	metal1	152.07	663.6	14656	metal4	152.07	663.6	1e+12
5342	metal1	208.07	663.6	14657	metal4	208.07	663.6	1e+12
5343	metal1	264.07	663.6	14658	metal4	264.07	663.6	1e+12
5344	metal1	320.07	663.6	14659	metal4	320.07	663.6	1e+12
5345	metal1	376.07	663.6	14660	metal4	376.07	663.6	1e+12
5346	metal1	432.07	663.6	14661	metal4	432.07	663.6	1e+12
5347	metal1	488.07	663.6	14662	metal4	488.07	663.6	1e+12
5348	metal1	544.07	663.6	14663	metal4	544.07	663.6	1e+12
5349	metal1	600.07	663.6	14664	metal4	600.07	663.6	1e+12
5350	metal1	656.07	663.6	14665	metal4	656.07	663.6	1e+12
5351	metal1	712.07	663.6	14666	metal4	712.07	663.6	1e+12
5352	metal1	768.07	663.6	14667	metal4	768.07	663.6	1e+12
5353	metal1	824.07	663.6	14668	metal4	824.07	663.6	1e+12
5354	metal1	880.07	663.6	14669	metal4	880.07	663.6	1e+12
5355	metal1	936.07	663.6	14670	metal4	936.07	663.6	1e+12
5356	metal1	992.07	663.6	14671	metal4	992.07	663.6	1e+12
5357	metal1	1048.07	663.6	14672	metal4	1048.07	663.6	1e+12
5358	metal1	1086.21	663.6	14673	metal4	1086.21	663.6	1e+12
5359	metal1	14.095	666.4	14674	metal4	14.095	666.4	1e+12
5360	metal1	40.07	666.4	14675	metal4	40.07	666.4	1e+12
5361	metal1	96.07	666.4	14676	metal4	96.07	666.4	1e+12
5362	metal1	108.455	666.4	14677	metal4	108.455	666.4	1e+12
5363	metal1	109.295	666.4	14678	metal4	109.295	666.4	1e+12
5364	metal1	152.07	666.4	14679	metal4	152.07	666.4	1e+12
5365	metal1	208.07	666.4	14680	metal4	208.07	666.4	1e+12
5366	metal1	264.07	666.4	14681	metal4	264.07	666.4	1e+12
5367	metal1	320.07	666.4	14682	metal4	320.07	666.4	1e+12
5368	metal1	376.07	666.4	14683	metal4	376.07	666.4	1e+12
5369	metal1	432.07	666.4	14684	metal4	432.07	666.4	1e+12
5370	metal1	488.07	666.4	14685	metal4	488.07	666.4	1e+12
5371	metal1	544.07	666.4	14686	metal4	544.07	666.4	1e+12
5372	metal1	600.07	666.4	14687	metal4	600.07	666.4	1e+12
5373	metal1	656.07	666.4	14688	metal4	656.07	666.4	1e+12
5374	metal1	712.07	666.4	14689	metal4	712.07	666.4	1e+12
5375	metal1	768.07	666.4	14690	metal4	768.07	666.4	1e+12
5376	metal1	824.07	666.4	14691	metal4	824.07	666.4	1e+12
5377	metal1	880.07	666.4	14692	metal4	880.07	666.4	1e+12
5378	metal1	936.07	666.4	14693	metal4	936.07	666.4	1e+12
5379	metal1	992.07	666.4	14694	metal4	992.07	666.4	1e+12
5380	metal1	1048.07	666.4	14695	metal4	1048.07	666.4	1e+12
5381	metal1	1086.21	666.4	14696	metal4	1086.21	666.4	1e+12
5382	metal1	14.095	669.2	14697	metal4	14.095	669.2	1e+12
5383	metal1	40.07	669.2	14698	metal4	40.07	669.2	1e+12
5384	metal1	96.07	669.2	14699	metal4	96.07	669.2	1e+12
5385	metal1	108.455	669.2	14700	metal4	108.455	669.2	1e+12
5386	metal1	109.295	669.2	14701	metal4	109.295	669.2	1e+12
5387	metal1	152.07	669.2	14702	metal4	152.07	669.2	1e+12
5388	metal1	208.07	669.2	14703	metal4	208.07	669.2	1e+12
5389	metal1	264.07	669.2	14704	metal4	264.07	669.2	1e+12
5390	metal1	320.07	669.2	14705	metal4	320.07	669.2	1e+12
5391	metal1	376.07	669.2	14706	metal4	376.07	669.2	1e+12
5392	metal1	432.07	669.2	14707	metal4	432.07	669.2	1e+12
5393	metal1	488.07	669.2	14708	metal4	488.07	669.2	1e+12
5394	metal1	544.07	669.2	14709	metal4	544.07	669.2	1e+12
5395	metal1	600.07	669.2	14710	metal4	600.07	669.2	1e+12
5396	metal1	656.07	669.2	14711	metal4	656.07	669.2	1e+12
5397	metal1	712.07	669.2	14712	metal4	712.07	669.2	1e+12
5398	metal1	768.07	669.2	14713	metal4	768.07	669.2	1e+12
5399	metal1	824.07	669.2	14714	metal4	824.07	669.2	1e+12
5400	metal1	880.07	669.2	14715	metal4	880.07	669.2	1e+12
5401	metal1	936.07	669.2	14716	metal4	936.07	669.2	1e+12
5402	metal1	992.07	669.2	14717	metal4	992.07	669.2	1e+12
5403	metal1	1048.07	669.2	14718	metal4	1048.07	669.2	1e+12
5404	metal1	1086.21	669.2	14719	metal4	1086.21	669.2	1e+12
5405	metal1	14.095	672	14720	metal4	14.095	672	1e+12
5406	metal1	40.07	672	14721	metal4	40.07	672	1e+12
5407	metal1	96.07	672	14722	metal4	96.07	672	1e+12
5408	metal1	108.455	672	14723	metal4	108.455	672	1e+12
5409	metal1	109.295	672	14724	metal4	109.295	672	1e+12
5410	metal1	152.07	672	14725	metal4	152.07	672	1e+12
5411	metal1	208.07	672	14726	metal4	208.07	672	1e+12
5412	metal1	264.07	672	14727	metal4	264.07	672	1e+12
5413	metal1	320.07	672	14728	metal4	320.07	672	1e+12
5414	metal1	376.07	672	14729	metal4	376.07	672	1e+12
5415	metal1	432.07	672	14730	metal4	432.07	672	1e+12
5416	metal1	488.07	672	14731	metal4	488.07	672	1e+12
5417	metal1	544.07	672	14732	metal4	544.07	672	1e+12
5418	metal1	600.07	672	14733	metal4	600.07	672	1e+12
5419	metal1	656.07	672	14734	metal4	656.07	672	1e+12
5420	metal1	712.07	672	14735	metal4	712.07	672	1e+12
5421	metal1	768.07	672	14736	metal4	768.07	672	1e+12
5422	metal1	824.07	672	14737	metal4	824.07	672	1e+12
5423	metal1	880.07	672	14738	metal4	880.07	672	1e+12
5424	metal1	936.07	672	14739	metal4	936.07	672	1e+12
5425	metal1	992.07	672	14740	metal4	992.07	672	1e+12
5426	metal1	1048.07	672	14741	metal4	1048.07	672	1e+12
5427	metal1	1086.21	672	14742	metal4	1086.21	672	1e+12
5428	metal1	14.095	674.8	14743	metal4	14.095	674.8	1e+12
5429	metal1	40.07	674.8	14744	metal4	40.07	674.8	1e+12
5430	metal1	96.07	674.8	14745	metal4	96.07	674.8	1e+12
5431	metal1	108.455	674.8	14746	metal4	108.455	674.8	1e+12
5432	metal1	109.295	674.8	14747	metal4	109.295	674.8	1e+12
5433	metal1	152.07	674.8	14748	metal4	152.07	674.8	1e+12
5434	metal1	208.07	674.8	14749	metal4	208.07	674.8	1e+12
5435	metal1	264.07	674.8	14750	metal4	264.07	674.8	1e+12
5436	metal1	320.07	674.8	14751	metal4	320.07	674.8	1e+12
5437	metal1	376.07	674.8	14752	metal4	376.07	674.8	1e+12
5438	metal1	432.07	674.8	14753	metal4	432.07	674.8	1e+12
5439	metal1	488.07	674.8	14754	metal4	488.07	674.8	1e+12
5440	metal1	544.07	674.8	14755	metal4	544.07	674.8	1e+12
5441	metal1	600.07	674.8	14756	metal4	600.07	674.8	1e+12
5442	metal1	656.07	674.8	14757	metal4	656.07	674.8	1e+12
5443	metal1	712.07	674.8	14758	metal4	712.07	674.8	1e+12
5444	metal1	768.07	674.8	14759	metal4	768.07	674.8	1e+12
5445	metal1	824.07	674.8	14760	metal4	824.07	674.8	1e+12
5446	metal1	880.07	674.8	14761	metal4	880.07	674.8	1e+12
5447	metal1	936.07	674.8	14762	metal4	936.07	674.8	1e+12
5448	metal1	992.07	674.8	14763	metal4	992.07	674.8	1e+12
5449	metal1	1048.07	674.8	14764	metal4	1048.07	674.8	1e+12
5450	metal1	1086.21	674.8	14765	metal4	1086.21	674.8	1e+12
5451	metal1	14.095	677.6	14766	metal4	14.095	677.6	1e+12
5452	metal1	40.07	677.6	14767	metal4	40.07	677.6	1e+12
5453	metal1	96.07	677.6	14768	metal4	96.07	677.6	1e+12
5454	metal1	108.455	677.6	14769	metal4	108.455	677.6	1e+12
5455	metal1	109.295	677.6	14770	metal4	109.295	677.6	1e+12
5456	metal1	152.07	677.6	14771	metal4	152.07	677.6	1e+12
5457	metal1	208.07	677.6	14772	metal4	208.07	677.6	1e+12
5458	metal1	264.07	677.6	14773	metal4	264.07	677.6	1e+12
5459	metal1	320.07	677.6	14774	metal4	320.07	677.6	1e+12
5460	metal1	376.07	677.6	14775	metal4	376.07	677.6	1e+12
5461	metal1	432.07	677.6	14776	metal4	432.07	677.6	1e+12
5462	metal1	488.07	677.6	14777	metal4	488.07	677.6	1e+12
5463	metal1	544.07	677.6	14778	metal4	544.07	677.6	1e+12
5464	metal1	600.07	677.6	14779	metal4	600.07	677.6	1e+12
5465	metal1	656.07	677.6	14780	metal4	656.07	677.6	1e+12
5466	metal1	712.07	677.6	14781	metal4	712.07	677.6	1e+12
5467	metal1	768.07	677.6	14782	metal4	768.07	677.6	1e+12
5468	metal1	824.07	677.6	14783	metal4	824.07	677.6	1e+12
5469	metal1	880.07	677.6	14784	metal4	880.07	677.6	1e+12
5470	metal1	936.07	677.6	14785	metal4	936.07	677.6	1e+12
5471	metal1	992.07	677.6	14786	metal4	992.07	677.6	1e+12
5472	metal1	1048.07	677.6	14787	metal4	1048.07	677.6	1e+12
5473	metal1	1086.21	677.6	14788	metal4	1086.21	677.6	1e+12
5474	metal1	14.095	680.4	14789	metal4	14.095	680.4	1e+12
5475	metal1	40.07	680.4	14790	metal4	40.07	680.4	1e+12
5476	metal1	96.07	680.4	14791	metal4	96.07	680.4	1e+12
5477	metal1	108.455	680.4	14792	metal4	108.455	680.4	1e+12
5478	metal1	109.295	680.4	14793	metal4	109.295	680.4	1e+12
5479	metal1	152.07	680.4	14794	metal4	152.07	680.4	1e+12
5480	metal1	208.07	680.4	14795	metal4	208.07	680.4	1e+12
5481	metal1	264.07	680.4	14796	metal4	264.07	680.4	1e+12
5482	metal1	320.07	680.4	14797	metal4	320.07	680.4	1e+12
5483	metal1	376.07	680.4	14798	metal4	376.07	680.4	1e+12
5484	metal1	432.07	680.4	14799	metal4	432.07	680.4	1e+12
5485	metal1	488.07	680.4	14800	metal4	488.07	680.4	1e+12
5486	metal1	544.07	680.4	14801	metal4	544.07	680.4	1e+12
5487	metal1	600.07	680.4	14802	metal4	600.07	680.4	1e+12
5488	metal1	656.07	680.4	14803	metal4	656.07	680.4	1e+12
5489	metal1	712.07	680.4	14804	metal4	712.07	680.4	1e+12
5490	metal1	768.07	680.4	14805	metal4	768.07	680.4	1e+12
