id	layer_idx	layer_name	x_um	y_um	v_v	fixed	i_load_a
1981	1	metal6	87.07	328.495	1.09906	0	0
1982	0	metal5	87.07	318.495	1.09906	0	0
1983	1	metal6	87.07	318.495	1.09906	0	0
1984	0	metal5	87.07	308.495	1.09905	0	0
1985	1	metal6	87.07	308.495	1.09906	0	0
1986	0	metal5	87.07	298.495	1.09906	0	0
1987	1	metal6	87.07	298.495	1.09906	0	0
1988	0	metal5	87.07	288.495	1.09902	0	0
1989	1	metal6	87.07	288.495	1.09904	0	0
1990	0	metal5	87.07	278.495	1.09905	0	0
1991	1	metal6	87.07	278.495	1.09904	0	0
1992	0	metal5	77.07	328.495	1.09905	0	0
1993	1	metal6	77.07	328.495	1.09906	0	0
1994	0	metal5	77.07	318.495	1.09906	0	0
1995	1	metal6	77.07	318.495	1.09906	0	0
1996	0	metal5	77.07	308.495	1.09905	0	0
1997	1	metal6	77.07	308.495	1.09906	0	0
1998	0	metal5	77.07	298.495	1.09906	0	0
1999	1	metal6	77.07	298.495	1.09906	0	0
2000	0	metal5	77.07	288.495	1.09904	0	0
2001	1	metal6	77.07	288.495	1.09905	0	0
2002	0	metal5	77.07	278.495	1.09905	0	0
2003	1	metal6	77.07	278.495	1.09905	0	0
2004	0	metal5	67.07	328.495	1.09905	0	0
2005	1	metal6	67.07	328.495	1.09905	0	0
2006	0	metal5	67.07	318.495	1.09906	0	0
2007	1	metal6	67.07	318.495	1.09905	0	0
2008	0	metal5	67.07	308.495	1.09905	0	0
2009	1	metal6	67.07	308.495	1.09905	0	0
2010	0	metal5	67.07	298.495	1.09906	0	0
2011	1	metal6	67.07	298.495	1.09906	0	0
2012	0	metal5	67.07	288.495	1.09905	0	0
2013	1	metal6	67.07	288.495	1.09905	0	0
2014	0	metal5	67.07	278.495	1.09905	0	0
2015	1	metal6	67.07	278.495	1.09905	0	0
2016	0	metal5	57.07	328.495	1.09905	0	0
2017	1	metal6	57.07	328.495	1.09906	0	0
2018	0	metal5	57.07	318.495	1.09906	0	0
2019	1	metal6	57.07	318.495	1.09905	0	0
2020	0	metal5	57.07	308.495	1.09904	0	0
2021	1	metal6	57.07	308.495	1.09905	0	0
2022	0	metal5	57.07	298.495	1.09906	0	0
2023	1	metal6	57.07	298.495	1.09906	0	0
2024	0	metal5	57.07	288.495	1.09905	0	0
2025	1	metal6	57.07	288.495	1.09905	0	0
2026	0	metal5	57.07	278.495	1.09905	0	0
2027	1	metal6	57.07	278.495	1.09905	0	0
2028	0	metal5	47.07	328.495	1.09905	0	0
2029	1	metal6	47.07	328.495	1.09906	0	0
2030	0	metal5	47.07	318.495	1.09906	0	0
2031	1	metal6	47.07	318.495	1.09906	0	0
2032	0	metal5	47.07	308.495	1.09905	0	0
2033	1	metal6	47.07	308.495	1.09906	0	0
2034	0	metal5	47.07	298.495	1.09906	0	0
2035	1	metal6	47.07	298.495	1.09906	0	0
2036	0	metal5	47.07	288.495	1.09905	0	0
2037	1	metal6	47.07	288.495	1.09906	0	0
2038	0	metal5	47.07	278.495	1.09906	0	0
2039	1	metal6	47.07	278.495	1.09906	0	0
2040	0	metal5	37.07	328.495	1.09906	0	0
2041	1	metal6	37.07	328.495	1.09906	0	0
2042	0	metal5	37.07	318.495	1.09906	0	0
2043	1	metal6	37.07	318.495	1.09906	0	0
2044	0	metal5	37.07	308.495	1.09905	0	0
2045	1	metal6	37.07	308.495	1.09906	0	0
2046	0	metal5	37.07	298.495	1.09906	0	0
2047	1	metal6	37.07	298.495	1.09906	0	0
2048	0	metal5	37.07	288.495	1.09906	0	0
2049	1	metal6	37.07	288.495	1.09906	0	0
2050	0	metal5	37.07	278.495	1.09906	0	0
2051	1	metal6	37.07	278.495	1.09906	0	0
2052	0	metal5	27.07	328.495	1.09906	0	0
2053	1	metal6	27.07	328.495	1.09906	0	0
2054	0	metal5	27.07	318.495	1.09906	0	0
2055	1	metal6	27.07	318.495	1.09906	0	0
2056	0	metal5	27.07	308.495	1.09906	0	0
2057	1	metal6	27.07	308.495	1.09906	0	0
2058	0	metal5	27.07	298.495	1.09906	0	0
2059	1	metal6	27.07	298.495	1.09906	0	0
2060	0	metal5	27.07	288.495	1.09906	0	0
2061	1	metal6	27.07	288.495	1.09906	0	0
2062	0	metal5	27.07	278.495	1.09906	0	0
2063	1	metal6	27.07	278.495	1.09906	0	0
2064	3	metal4	93.69	328.495	1.09906	0	0
2065	0	metal5	93.69	328.495	1.09906	0	0
2066	3	metal4	93.69	318.495	1.09906	0	0
2067	0	metal5	93.69	318.495	1.09906	0	0
2068	3	metal4	93.69	308.495	1.09906	0	0
2069	0	metal5	93.69	308.495	1.09906	0	0
2070	3	metal4	93.69	298.495	1.09906	0	0
2071	0	metal5	93.69	298.495	1.09906	0	0
2072	3	metal4	93.69	288.495	1.09891	0	0.00299997
2073	0	metal5	93.69	288.495	1.099	0	0
2074	3	metal4	93.69	278.495	1.09904	0	0
2075	0	metal5	93.69	278.495	1.09904	0	0
2076	3	metal4	89.21	328.495	1.09906	0	0
2077	0	metal5	89.21	328.495	1.09906	0	0
2078	3	metal4	89.21	318.495	1.09906	0	0
2079	0	metal5	89.21	318.495	1.09906	0	0
2080	3	metal4	89.21	308.495	1.09905	0	0
2081	0	metal5	89.21	308.495	1.09905	0	0
2082	3	metal4	89.21	298.495	1.09906	0	0
2083	0	metal5	89.21	298.495	1.09906	0	0
2084	3	metal4	89.21	288.495	1.09901	0	0
2085	0	metal5	89.21	288.495	1.09901	0	0
2086	3	metal4	89.21	278.495	1.09905	0	0
2087	0	metal5	89.21	278.495	1.09905	0	0
2088	3	metal4	84.73	328.495	1.09906	0	0
2089	0	metal5	84.73	328.495	1.09906	0	0
2090	3	metal4	84.73	318.495	1.09906	0	0
2091	0	metal5	84.73	318.495	1.09906	0	0
2092	3	metal4	84.73	308.495	1.09905	0	0
2093	0	metal5	84.73	308.495	1.09905	0	0
2094	3	metal4	84.73	298.495	1.09906	0	0
2095	0	metal5	84.73	298.495	1.09906	0	0
2096	3	metal4	84.73	288.495	1.09902	0	0
2097	0	metal5	84.73	288.495	1.09902	0	0
2098	3	metal4	84.73	278.495	1.09905	0	0
2099	0	metal5	84.73	278.495	1.09905	0	0
2100	3	metal4	80.25	328.495	1.09905	0	0
2101	0	metal5	80.25	328.495	1.09905	0	0
2102	3	metal4	80.25	318.495	1.09906	0	0
2103	0	metal5	80.25	318.495	1.09906	0	0
2104	3	metal4	80.25	308.495	1.09905	0	0
2105	0	metal5	80.25	308.495	1.09905	0	0
2106	3	metal4	80.25	298.495	1.09906	0	0
2107	0	metal5	80.25	298.495	1.09906	0	0
2108	3	metal4	80.25	288.495	1.09903	0	0
2109	0	metal5	80.25	288.495	1.09903	0	0
2110	3	metal4	80.25	278.495	1.09905	0	0
2111	0	metal5	80.25	278.495	1.09905	0	0
2112	3	metal4	75.77	328.495	1.09905	0	0
2113	0	metal5	75.77	328.495	1.09905	0	0
2114	3	metal4	75.77	318.495	1.09906	0	0
2115	0	metal5	75.77	318.495	1.09906	0	0
2116	3	metal4	75.77	308.495	1.09905	0	0
2117	0	metal5	75.77	308.495	1.09905	0	0
2118	3	metal4	75.77	298.495	1.09906	0	0
2119	0	metal5	75.77	298.495	1.09906	0	0
2120	3	metal4	75.77	288.495	1.09904	0	0
2121	0	metal5	75.77	288.495	1.09904	0	0
2122	3	metal4	75.77	278.495	1.09905	0	0
2123	0	metal5	75.77	278.495	1.09905	0	0
2124	3	metal4	71.29	328.495	1.09905	0	0
2125	0	metal5	71.29	328.495	1.09905	0	0
2126	3	metal4	71.29	318.495	1.09906	0	0
2127	0	metal5	71.29	318.495	1.09906	0	0
2128	3	metal4	71.29	308.495	1.09905	0	0
2129	0	metal5	71.29	308.495	1.09905	0	0
2130	3	metal4	71.29	298.495	1.09906	0	0
2131	0	metal5	71.29	298.495	1.09906	0	0
2132	3	metal4	71.29	288.495	1.09904	0	0
2133	0	metal5	71.29	288.495	1.09904	0	0
2134	3	metal4	71.29	278.495	1.09905	0	0
2135	0	metal5	71.29	278.495	1.09905	0	0
2136	3	metal4	66.81	328.495	1.09901	0	0.00106176
2137	0	metal5	66.81	328.495	1.09905	0	0
2138	3	metal4	66.81	318.495	1.09906	0	0
2139	0	metal5	66.81	318.495	1.09906	0	0
2140	3	metal4	66.81	308.495	1.09905	0	0
2141	0	metal5	66.81	308.495	1.09905	0	0
2142	3	metal4	66.81	298.495	1.09906	0	0
2143	0	metal5	66.81	298.495	1.09906	0	0
2144	3	metal4	66.81	288.495	1.09905	0	0
2145	0	metal5	66.81	288.495	1.09905	0	0
2146	3	metal4	66.81	278.495	1.09905	0	0
2147	0	metal5	66.81	278.495	1.09905	0	0
2148	3	metal4	62.33	328.495	1.09905	0	0
2149	0	metal5	62.33	328.495	1.09905	0	0
2150	3	metal4	62.33	318.495	1.09906	0	0
2151	0	metal5	62.33	318.495	1.09906	0	0
2152	3	metal4	62.33	308.495	1.09904	0	0
2153	0	metal5	62.33	308.495	1.09904	0	0
2154	3	metal4	62.33	298.495	1.09906	0	0
2155	0	metal5	62.33	298.495	1.09906	0	0
2156	3	metal4	62.33	288.495	1.09905	0	0
2157	0	metal5	62.33	288.495	1.09905	0	0
2158	3	metal4	62.33	278.495	1.09905	0	0
2159	0	metal5	62.33	278.495	1.09905	0	0
2160	3	metal4	57.85	328.495	1.09905	0	0
2161	0	metal5	57.85	328.495	1.09905	0	0
2162	3	metal4	57.85	318.495	1.09906	0	0
2163	0	metal5	57.85	318.495	1.09906	0	0
2164	3	metal4	57.85	308.495	1.09904	0	0
2165	0	metal5	57.85	308.495	1.09904	0	0.00141818
2166	3	metal4	57.85	298.495	1.09906	0	0
2167	0	metal5	57.85	298.495	1.09906	0	0
2168	3	metal4	57.85	288.495	1.09905	0	0
2169	0	metal5	57.85	288.495	1.09905	0	0
2170	3	metal4	57.85	278.495	1.09905	0	0
2171	0	metal5	57.85	278.495	1.09905	0	0
2172	3	metal4	53.37	328.495	1.09905	0	0
2173	0	metal5	53.37	328.495	1.09905	0	0
2174	3	metal4	53.37	318.495	1.09906	0	0
2175	0	metal5	53.37	318.495	1.09906	0	0
2176	3	metal4	53.37	308.495	1.09904	0	0
2177	0	metal5	53.37	308.495	1.09904	0	0
2178	3	metal4	53.37	298.495	1.09906	0	0
2179	0	metal5	53.37	298.495	1.09906	0	0
2180	3	metal4	53.37	288.495	1.09905	0	0
2181	0	metal5	53.37	288.495	1.09905	0	0
2182	3	metal4	53.37	278.495	1.09905	0	0
2183	0	metal5	53.37	278.495	1.09905	0	0
2184	3	metal4	48.89	328.495	1.09905	0	0
2185	0	metal5	48.89	328.495	1.09905	0	0
2186	3	metal4	48.89	318.495	1.09906	0	0
2187	0	metal5	48.89	318.495	1.09906	0	0
2188	3	metal4	48.89	308.495	1.09905	0	0
2189	0	metal5	48.89	308.495	1.09905	0	0
2190	3	metal4	48.89	298.495	1.09906	0	0
2191	0	metal5	48.89	298.495	1.09906	0	0
2192	3	metal4	48.89	288.495	1.09905	0	0
2193	0	metal5	48.89	288.495	1.09905	0	0
2194	3	metal4	48.89	278.495	1.09906	0	0
2195	0	metal5	48.89	278.495	1.09906	0	0
2196	3	metal4	44.41	328.495	1.09905	0	0
2197	0	metal5	44.41	328.495	1.09905	0	0
2198	3	metal4	44.41	318.495	1.09906	0	0
2199	0	metal5	44.41	318.495	1.09906	0	0
2200	3	metal4	44.41	308.495	1.09905	0	0
2201	0	metal5	44.41	308.495	1.09905	0	0
2202	3	metal4	44.41	298.495	1.09906	0	0
2203	0	metal5	44.41	298.495	1.09906	0	0
2204	3	metal4	44.41	288.495	1.09905	0	0
2205	0	metal5	44.41	288.495	1.09905	0	0
2206	3	metal4	44.41	278.495	1.09906	0	0
2207	0	metal5	44.41	278.495	1.09906	0	0
2208	3	metal4	39.93	328.495	1.09906	0	0
2209	0	metal5	39.93	328.495	1.09906	0	0
2210	3	metal4	39.93	318.495	1.09906	0	0
2211	0	metal5	39.93	318.495	1.09906	0	0
2212	3	metal4	39.93	308.495	1.09905	0	0
2213	0	metal5	39.93	308.495	1.09905	0	0
2214	3	metal4	39.93	298.495	1.09906	0	0
2215	0	metal5	39.93	298.495	1.09906	0	0
2216	3	metal4	39.93	288.495	1.09906	0	0
2217	0	metal5	39.93	288.495	1.09906	0	0
2218	3	metal4	39.93	278.495	1.09906	0	0
2219	0	metal5	39.93	278.495	1.09906	0	0
2220	3	metal4	35.45	328.495	1.09906	0	0
2221	0	metal5	35.45	328.495	1.09906	0	0
2222	3	metal4	35.45	318.495	1.09906	0	0
2223	0	metal5	35.45	318.495	1.09906	0	0
2224	3	metal4	35.45	308.495	1.09905	0	0
2225	0	metal5	35.45	308.495	1.09905	0	0
2226	3	metal4	35.45	298.495	1.09906	0	0
2227	0	metal5	35.45	298.495	1.09906	0	0
2228	3	metal4	35.45	288.495	1.09906	0	0
2229	0	metal5	35.45	288.495	1.09906	0	0
2230	3	metal4	35.45	278.495	1.09906	0	0
2231	0	metal5	35.45	278.495	1.09906	0	0
2232	3	metal4	30.97	328.495	1.09906	0	0
2233	0	metal5	30.97	328.495	1.09906	0	0
2234	3	metal4	30.97	318.495	1.09906	0	0
2235	0	metal5	30.97	318.495	1.09906	0	0
2236	3	metal4	30.97	308.495	1.09905	0	0
2237	0	metal5	30.97	308.495	1.09905	0	0
2238	3	metal4	30.97	298.495	1.09906	0	0
2239	0	metal5	30.97	298.495	1.09906	0	0
2240	3	metal4	30.97	288.495	1.09906	0	0
2241	0	metal5	30.97	288.495	1.09906	0	0
2242	3	metal4	30.97	278.495	1.09906	0	0
2243	0	metal5	30.97	278.495	1.09906	0	0
2244	3	metal4	26.49	328.495	1.09906	0	0
2245	0	metal5	26.49	328.495	1.09906	0	0
2246	3	metal4	26.49	318.495	1.09906	0	0
2247	0	metal5	26.49	318.495	1.09906	0	0
2248	3	metal4	26.49	308.495	1.09906	0	0
2249	0	metal5	26.49	308.495	1.09906	0	0
2250	3	metal4	26.49	298.495	1.09906	0	0
2251	0	metal5	26.49	298.495	1.09906	0	0
2252	3	metal4	26.49	288.495	1.09906	0	0
2253	0	metal5	26.49	288.495	1.09906	0	0
2254	3	metal4	26.49	278.495	1.09906	0	0
2255	0	metal5	26.49	278.495	1.09906	0	0
2256	1	metal6	1078.18	1079.6	1.09988	0	0
2257	2	metal7	1078.18	1079.6	1.0999	0	0
2258	1	metal6	1078.18	1049.6	1.09985	0	0
2259	2	metal7	1078.18	1049.6	1.09985	0	0
2260	1	metal6	1078.18	1019.6	1.09983	0	0
2261	2	metal7	1078.18	1019.6	1.09982	0	0
2262	1	metal6	1068.18	1079.6	1.09988	0	0
2263	2	metal7	1068.18	1079.6	1.0999	0	0
2264	1	metal6	1068.18	1049.6	1.09985	0	0
2265	2	metal7	1068.18	1049.6	1.09985	0	0
2266	1	metal6	1068.18	1019.6	1.09983	0	0
2267	2	metal7	1068.18	1019.6	1.09982	0	0
2268	1	metal6	1058.18	1079.6	1.09988	0	0
2269	2	metal7	1058.18	1079.6	1.0999	0	0
2270	1	metal6	1058.18	1049.6	1.09985	0	0
2271	2	metal7	1058.18	1049.6	1.09984	0	0
2272	1	metal6	1058.18	1019.6	1.09983	0	0
2273	2	metal7	1058.18	1019.6	1.09982	0	0
2274	1	metal6	1048.18	1079.6	1.09989	0	0
2275	2	metal7	1048.18	1079.6	1.09991	0	0
2276	1	metal6	1048.18	1049.6	1.09985	0	0
2277	2	metal7	1048.18	1049.6	1.09984	0	0
2278	1	metal6	1048.18	1019.6	1.09983	0	0
2279	2	metal7	1048.18	1019.6	1.09982	0	0
2280	1	metal6	1038.18	1079.6	1.09989	0	0
2281	2	metal7	1038.18	1079.6	1.09991	0	0
2282	1	metal6	1038.18	1049.6	1.09984	0	0.00141818
2283	2	metal7	1038.18	1049.6	1.09984	0	0
2284	1	metal6	1038.18	1019.6	1.09983	0	0
2285	2	metal7	1038.18	1019.6	1.09982	0	0
2286	1	metal6	1028.18	1079.6	1.09989	0	0
2287	2	metal7	1028.18	1079.6	1.09992	0	0
2288	1	metal6	1028.18	1049.6	1.09985	0	0
2289	2	metal7	1028.18	1049.6	1.09984	0	0
2290	1	metal6	1028.18	1019.6	1.09983	0	0
2291	2	metal7	1028.18	1019.6	1.09981	0	0
2292	1	metal6	1018.18	1079.6	1.0999	0	0
2293	2	metal7	1018.18	1079.6	1.09993	0	0
2294	1	metal6	1018.18	1049.6	1.09985	0	0
2295	2	metal7	1018.18	1049.6	1.09984	0	0
2296	1	metal6	1018.18	1019.6	1.09982	0	0
2297	2	metal7	1018.18	1019.6	1.09981	0	0
2298	1	metal6	1008.18	1079.6	1.0999	0	0
2299	2	metal7	1008.18	1079.6	1.09994	0	0
2300	1	metal6	1008.18	1049.6	1.09985	0	0
2301	2	metal7	1008.18	1049.6	1.09983	0	0
2302	1	metal6	1008.18	1019.6	1.09982	0	0
2303	2	metal7	1008.18	1019.6	1.0998	0	0
2304	0	metal5	1078.18	1071.83	1.09988	0	0
2305	1	metal6	1078.18	1071.83	1.09987	0	0
2306	0	metal5	1078.18	1061.83	1.09986	0	0
2307	1	metal6	1078.18	1061.83	1.09986	0	0
2308	0	metal5	1078.18	1051.83	1.09985	0	0
2309	1	metal6	1078.18	1051.83	1.09985	0	0
2310	0	metal5	1078.18	1041.83	1.09985	0	0
2311	1	metal6	1078.18	1041.83	1.09985	0	0
2312	0	metal5	1078.18	1031.83	1.09984	0	0
2313	1	metal6	1078.18	1031.83	1.09984	0	0
2314	0	metal5	1078.18	1021.83	1.09983	0	0
2315	1	metal6	1078.18	1021.83	1.09983	0	0
2316	0	metal5	1068.18	1071.83	1.09988	0	0
2317	1	metal6	1068.18	1071.83	1.09987	0	0
2318	0	metal5	1068.18	1061.83	1.09986	0	0
2319	1	metal6	1068.18	1061.83	1.09986	0	0
2320	0	metal5	1068.18	1051.83	1.09985	0	0
2321	1	metal6	1068.18	1051.83	1.09985	0	0
2322	0	metal5	1068.18	1041.83	1.09985	0	0
2323	1	metal6	1068.18	1041.83	1.09985	0	0
2324	0	metal5	1068.18	1031.83	1.09984	0	0
2325	1	metal6	1068.18	1031.83	1.09984	0	0
2326	0	metal5	1068.18	1021.83	1.09983	0	0
2327	1	metal6	1068.18	1021.83	1.09983	0	0
2328	0	metal5	1058.18	1071.83	1.09988	0	0
2329	1	metal6	1058.18	1071.83	1.09988	0	0
2330	0	metal5	1058.18	1061.83	1.09986	0	0
2331	1	metal6	1058.18	1061.83	1.09986	0	0
2332	0	metal5	1058.18	1051.83	1.09985	0	0
2333	1	metal6	1058.18	1051.83	1.09985	0	0
2334	0	metal5	1058.18	1041.83	1.09984	0	0
2335	1	metal6	1058.18	1041.83	1.09985	0	0
2336	0	metal5	1058.18	1031.83	1.09984	0	0
2337	1	metal6	1058.18	1031.83	1.09984	0	0
2338	0	metal5	1058.18	1021.83	1.09983	0	0
2339	1	metal6	1058.18	1021.83	1.09983	0	0
2340	0	metal5	1048.18	1071.83	1.09988	0	0
2341	1	metal6	1048.18	1071.83	1.09988	0	0
2342	0	metal5	1048.18	1061.83	1.09986	0	0
2343	1	metal6	1048.18	1061.83	1.09986	0	0
2344	0	metal5	1048.18	1051.83	1.09985	0	0
2345	1	metal6	1048.18	1051.83	1.09985	0	0
2346	0	metal5	1048.18	1041.83	1.09984	0	0
2347	1	metal6	1048.18	1041.83	1.09984	0	0
2348	0	metal5	1048.18	1031.83	1.09984	0	0
2349	1	metal6	1048.18	1031.83	1.09984	0	0
2350	0	metal5	1048.18	1021.83	1.09983	0	0
2351	1	metal6	1048.18	1021.83	1.09983	0	0
2352	0	metal5	1038.18	1071.83	1.09988	0	0
2353	1	metal6	1038.18	1071.83	1.09988	0	0
2354	0	metal5	1038.18	1061.83	1.09986	0	0
2355	1	metal6	1038.18	1061.83	1.09986	0	0
2356	0	metal5	1038.18	1051.83	1.09985	0	0
2357	1	metal6	1038.18	1051.83	1.09984	0	0
2358	0	metal5	1038.18	1041.83	1.09984	0	0
2359	1	metal6	1038.18	1041.83	1.09984	0	0
2360	0	metal5	1038.18	1031.83	1.09984	0	0
2361	1	metal6	1038.18	1031.83	1.09983	0	0
2362	0	metal5	1038.18	1021.83	1.09983	0	0
2363	1	metal6	1038.18	1021.83	1.09983	0	0
2364	0	metal5	1028.18	1071.83	1.09988	0	0
2365	1	metal6	1028.18	1071.83	1.09988	0	0
2366	0	metal5	1028.18	1061.83	1.09987	0	0
2367	1	metal6	1028.18	1061.83	1.09987	0	0
2368	0	metal5	1028.18	1051.83	1.09985	0	0
2369	1	metal6	1028.18	1051.83	1.09985	0	0
2370	0	metal5	1028.18	1041.83	1.09984	0	0
2371	1	metal6	1028.18	1041.83	1.09984	0	0
2372	0	metal5	1028.18	1031.83	1.09984	0	0
2373	1	metal6	1028.18	1031.83	1.09984	0	0
2374	0	metal5	1028.18	1021.83	1.09983	0	0
2375	1	metal6	1028.18	1021.83	1.09983	0	0
2376	0	metal5	1018.18	1071.83	1.09988	0	0
2377	1	metal6	1018.18	1071.83	1.09988	0	0
2378	0	metal5	1018.18	1061.83	1.09987	0	0
2379	1	metal6	1018.18	1061.83	1.09987	0	0
2380	0	metal5	1018.18	1051.83	1.09985	0	0
2381	1	metal6	1018.18	1051.83	1.09985	0	0
2382	0	metal5	1018.18	1041.83	1.09984	0	0
2383	1	metal6	1018.18	1041.83	1.09984	0	0
2384	0	metal5	1018.18	1031.83	1.09983	0	0
2385	1	metal6	1018.18	1031.83	1.09983	0	0
2386	0	metal5	1018.18	1021.83	1.09983	0	0
2387	1	metal6	1018.18	1021.83	1.09983	0	0
2388	0	metal5	1008.18	1071.83	1.09989	0	0
2389	1	metal6	1008.18	1071.83	1.09989	0	0
2390	0	metal5	1008.18	1061.83	1.09987	0	0
2391	1	metal6	1008.18	1061.83	1.09987	0	0
2392	0	metal5	1008.18	1051.83	1.09985	0	0
2393	1	metal6	1008.18	1051.83	1.09985	0	0
2394	0	metal5	1008.18	1041.83	1.09984	0	0
2395	1	metal6	1008.18	1041.83	1.09984	0	0
2396	0	metal5	1008.18	1031.83	1.09983	0	0
2397	1	metal6	1008.18	1031.83	1.09983	0	0
2398	0	metal5	1008.18	1021.83	1.09983	0	0
2399	1	metal6	1008.18	1021.83	1.09982	0	0
2400	3	metal4	1073.42	1071.83	1.09988	0	0
2401	0	metal5	1073.42	1071.83	1.09988	0	0
2402	3	metal4	1073.42	1061.83	1.09986	0	0
2403	0	metal5	1073.42	1061.83	1.09986	0	0
2404	3	metal4	1073.42	1051.83	1.09985	0	0
2405	0	metal5	1073.42	1051.83	1.09985	0	0
2406	3	metal4	1073.42	1041.83	1.09985	0	0
2407	0	metal5	1073.42	1041.83	1.09985	0	0
2408	3	metal4	1073.42	1031.83	1.09984	0	0
2409	0	metal5	1073.42	1031.83	1.09984	0	0
2410	3	metal4	1073.42	1021.83	1.09983	0	0
2411	0	metal5	1073.42	1021.83	1.09983	0	0
2412	3	metal4	1068.94	1071.83	1.09988	0	0
2413	0	metal5	1068.94	1071.83	1.09988	0	0
2414	3	metal4	1068.94	1061.83	1.09986	0	0
2415	0	metal5	1068.94	1061.83	1.09986	0	0
2416	3	metal4	1068.94	1051.83	1.09985	0	0
2417	0	metal5	1068.94	1051.83	1.09985	0	0
2418	3	metal4	1068.94	1041.83	1.09985	0	0
2419	0	metal5	1068.94	1041.83	1.09985	0	0
2420	3	metal4	1068.94	1031.83	1.09984	0	0
2421	0	metal5	1068.94	1031.83	1.09984	0	0
2422	3	metal4	1068.94	1021.83	1.09983	0	0
2423	0	metal5	1068.94	1021.83	1.09983	0	0
2424	3	metal4	1064.46	1071.83	1.09988	0	0
2425	0	metal5	1064.46	1071.83	1.09988	0	0
2426	3	metal4	1064.46	1061.83	1.09986	0	0
2427	0	metal5	1064.46	1061.83	1.09986	0	0
2428	3	metal4	1064.46	1051.83	1.09985	0	0
2429	0	metal5	1064.46	1051.83	1.09985	0	0
2430	3	metal4	1064.46	1041.83	1.09985	0	0
2431	0	metal5	1064.46	1041.83	1.09985	0	0
2432	3	metal4	1064.46	1031.83	1.09984	0	0
2433	0	metal5	1064.46	1031.83	1.09984	0	0
2434	3	metal4	1064.46	1021.83	1.09983	0	0
2435	0	metal5	1064.46	1021.83	1.09983	0	0
2436	3	metal4	1059.98	1071.83	1.09988	0	0
2437	0	metal5	1059.98	1071.83	1.09988	0	0
2438	3	metal4	1059.98	1061.83	1.09986	0	0
2439	0	metal5	1059.98	1061.83	1.09986	0	0
2440	3	metal4	1059.98	1051.83	1.09985	0	0
2441	0	metal5	1059.98	1051.83	1.09985	0	0
2442	3	metal4	1059.98	1041.83	1.09984	0	0
2443	0	metal5	1059.98	1041.83	1.09984	0	0
2444	3	metal4	1059.98	1031.83	1.09984	0	0
2445	0	metal5	1059.98	1031.83	1.09984	0	0
2446	3	metal4	1059.98	1021.83	1.09983	0	0
2447	0	metal5	1059.98	1021.83	1.09983	0	0
2448	3	metal4	1055.5	1071.83	1.09988	0	0
2449	0	metal5	1055.5	1071.83	1.09988	0	0
2450	3	metal4	1055.5	1061.83	1.09986	0	0
2451	0	metal5	1055.5	1061.83	1.09986	0	0
2452	3	metal4	1055.5	1051.83	1.09985	0	0
2453	0	metal5	1055.5	1051.83	1.09985	0	0
2454	3	metal4	1055.5	1041.83	1.09984	0	0
2455	0	metal5	1055.5	1041.83	1.09984	0	0
2456	3	metal4	1055.5	1031.83	1.09984	0	0
2457	0	metal5	1055.5	1031.83	1.09984	0	0
2458	3	metal4	1055.5	1021.83	1.09983	0	0
2459	0	metal5	1055.5	1021.83	1.09983	0	0
2460	3	metal4	1051.02	1071.83	1.09988	0	0
2461	0	metal5	1051.02	1071.83	1.09988	0	0
2462	3	metal4	1051.02	1061.83	1.09986	0	0
2463	0	metal5	1051.02	1061.83	1.09986	0	0
2464	3	metal4	1051.02	1051.83	1.09985	0	0
2465	0	metal5	1051.02	1051.83	1.09985	0	0
2466	3	metal4	1051.02	1041.83	1.09984	0	0
2467	0	metal5	1051.02	1041.83	1.09984	0	0
2468	3	metal4	1051.02	1031.83	1.09984	0	0
2469	0	metal5	1051.02	1031.83	1.09984	0	0
2470	3	metal4	1051.02	1021.83	1.09983	0	0
2471	0	metal5	1051.02	1021.83	1.09983	0	0
2472	3	metal4	1046.54	1071.83	1.09988	0	0
2473	0	metal5	1046.54	1071.83	1.09988	0	0
2474	3	metal4	1046.54	1061.83	1.09986	0	0
2475	0	metal5	1046.54	1061.83	1.09986	0	0
2476	3	metal4	1046.54	1051.83	1.09985	0	0
2477	0	metal5	1046.54	1051.83	1.09985	0	0
2478	3	metal4	1046.54	1041.83	1.09984	0	0
2479	0	metal5	1046.54	1041.83	1.09984	0	0
2480	3	metal4	1046.54	1031.83	1.09984	0	0
2481	0	metal5	1046.54	1031.83	1.09984	0	0
2482	3	metal4	1046.54	1021.83	1.09983	0	0
2483	0	metal5	1046.54	1021.83	1.09983	0	0
2484	3	metal4	1042.06	1071.83	1.09988	0	0
2485	0	metal5	1042.06	1071.83	1.09988	0	0
2486	3	metal4	1042.06	1061.83	1.09986	0	0
2487	0	metal5	1042.06	1061.83	1.09986	0	0
2488	3	metal4	1042.06	1051.83	1.09985	0	0
2489	0	metal5	1042.06	1051.83	1.09985	0	0
2490	3	metal4	1042.06	1041.83	1.09984	0	0
2491	0	metal5	1042.06	1041.83	1.09984	0	0
2492	3	metal4	1042.06	1031.83	1.09984	0	0
2493	0	metal5	1042.06	1031.83	1.09984	0	0
2494	3	metal4	1042.06	1021.83	1.09983	0	0
2495	0	metal5	1042.06	1021.83	1.09983	0	0
2496	3	metal4	1037.58	1071.83	1.09988	0	0
2497	0	metal5	1037.58	1071.83	1.09988	0	0
