layer	ix	iy	x_um	y_um	i_soft_A	i_hard_A	i_total_A	v_V	is_vsrc
metal1	6	18	208.07	64.4	0	0	0	1.09666	0
metal1	7	18	264.07	64.4	0	0	0	1.09577	0
metal1	8	18	320.07	64.4	0.000495644	0	0.000495644	1.09486	0
metal1	9	18	376.07	64.4	0.000518272	0	0.000518272	1.09402	0
metal1	10	18	432.07	64.4	0.00233621	0	0.00233621	1.09314	0
metal1	11	18	488.07	64.4	0.00243178	0	0.00243178	1.09258	0
metal1	12	18	544.07	64.4	0.00243178	0	0.00243178	1.09226	0
metal1	13	18	600.07	64.4	0.00243178	0	0.00243178	1.09217	0
metal1	14	18	656.07	64.4	0.00243178	0	0.00243178	1.09231	0
metal1	15	18	712.07	64.4	0.00243178	0	0.00243178	1.09268	0
metal1	16	18	768.07	64.4	0.00243178	0	0.00243178	1.09327	0
metal1	17	18	824.07	64.4	0.00243178	0	0.00243178	1.0941	0
metal1	18	18	880.07	64.4	0.00176293	0	0.00176293	1.09521	0
metal1	19	18	936.07	64.4	0	0	0	1.09655	0
metal1	20	18	992.07	64.4	0	0	0	1.09781	0
metal1	21	18	1048.07	64.4	0	0	0	1.09907	0
metal1	22	18	1086.21	64.4	0	0	0	1.09994	0
metal1	0	19	14.095	67.2	0	0	0	1.09993	0
metal1	1	19	40.07	67.2	0	0	0	1.09949	0
metal1	2	19	96.07	67.2	0	0	0	1.09847	0
metal1	3	19	108.455	67.2	0	0	0	1.09827	0
metal1	4	19	109.295	67.2	0	0	0	1.09826	0
metal1	5	19	152.07	67.2	0	0	0	1.09755	0
metal1	6	19	208.07	67.2	0	0	0	1.09665	0
metal1	7	19	264.07	67.2	0	0	0	1.09575	0
metal1	8	19	320.07	67.2	0.000495644	0	0.000495644	1.09483	0
metal1	9	19	376.07	67.2	0.000518272	0	0.000518272	1.09399	0
metal1	10	19	432.07	67.2	0.00233621	0	0.00233621	1.09306	0
metal1	11	19	488.07	67.2	0.00243178	0	0.00243178	1.09249	0
metal1	12	19	544.07	67.2	0.00243178	0	0.00243178	1.09217	0
metal1	13	19	600.07	67.2	0.00243178	0	0.00243178	1.09208	0
metal1	14	19	656.07	67.2	0.00243178	0	0.00243178	1.09222	0
metal1	15	19	712.07	67.2	0.00243178	0	0.00243178	1.09259	0
metal1	16	19	768.07	67.2	0.00243178	0	0.00243178	1.09319	0
metal1	17	19	824.07	67.2	0.00243178	0	0.00243178	1.09402	0
metal1	18	19	880.07	67.2	0.00176293	0	0.00176293	1.09515	0
metal1	19	19	936.07	67.2	0	0	0	1.09654	0
metal1	20	19	992.07	67.2	0	0	0	1.0978	0
metal1	21	19	1048.07	67.2	0	0	0	1.09905	0
metal1	22	19	1086.21	67.2	0	0	0	1.09991	0
metal1	0	20	14.095	70	0	0	0	1.09991	0
metal1	1	20	40.07	70	0	0	0	1.09948	0
metal1	2	20	96.07	70	0	0	0	1.09846	0
metal1	3	20	108.455	70	0	0	0	1.09827	0
metal1	4	20	109.295	70	0	0	0	1.09825	0
metal1	5	20	152.07	70	0	0	0	1.09755	0
metal1	6	20	208.07	70	0	0	0	1.09664	0
metal1	7	20	264.07	70	0	0	0	1.09574	0
metal1	8	20	320.07	70	0.000495644	0	0.000495644	1.09481	0
metal1	9	20	376.07	70	0.000518272	0	0.000518272	1.09396	0
metal1	10	20	432.07	70	0.00233621	0	0.00233621	1.09301	0
metal1	11	20	488.07	70	0.00243178	0	0.00243178	1.09243	0
metal1	12	20	544.07	70	0.00243178	0	0.00243178	1.09211	0
metal1	13	20	600.07	70	0.00243178	0	0.00243178	1.09202	0
metal1	14	20	656.07	70	0.00243178	0	0.00243178	1.09216	0
metal1	15	20	712.07	70	0.00243178	0	0.00243178	1.09252	0
metal1	16	20	768.07	70	0.00243178	0	0.00243178	1.09312	0
metal1	17	20	824.07	70	0.00243178	0	0.00243178	1.09396	0
metal1	18	20	880.07	70	0.00176293	0	0.00176293	1.09511	0
metal1	19	20	936.07	70	0	0	0	1.09652	0
metal1	20	20	992.07	70	0	0	0	1.09779	0
metal1	21	20	1048.07	70	0	0	0	1.09904	0
metal1	22	20	1086.21	70	0	0	0	1.09989	0
metal1	0	21	14.095	72.8	0	0	0	1.09991	0
metal1	1	21	40.07	72.8	0	0	0	1.09948	0
metal1	2	21	96.07	72.8	0	0	0	1.09846	0
metal1	3	21	108.455	72.8	0	0	0	1.09826	0
metal1	4	21	109.295	72.8	0	0	0	1.09825	0
metal1	5	21	152.07	72.8	0	0	0	1.09754	0
metal1	6	21	208.07	72.8	0	0	0	1.09663	0
metal1	7	21	264.07	72.8	0	0	0	1.09573	0
metal1	8	21	320.07	72.8	0.000495644	0	0.000495644	1.09479	0
metal1	9	21	376.07	72.8	0.000518272	0	0.000518272	1.09394	0
metal1	10	21	432.07	72.8	0.00233621	0	0.00233621	1.09297	0
metal1	11	21	488.07	72.8	0.00243178	0	0.00243178	1.09239	0
metal1	12	21	544.07	72.8	0.00243178	0	0.00243178	1.09206	0
metal1	13	21	600.07	72.8	0.00243178	0	0.00243178	1.09197	0
metal1	14	21	656.07	72.8	0.00243178	0	0.00243178	1.09211	0
metal1	15	21	712.07	72.8	0.00243178	0	0.00243178	1.09248	0
metal1	16	21	768.07	72.8	0.00243178	0	0.00243178	1.09308	0
metal1	17	21	824.07	72.8	0.00243178	0	0.00243178	1.09392	0
metal1	18	21	880.07	72.8	0.00176293	0	0.00176293	1.09508	0
metal1	19	21	936.07	72.8	0	0	0	1.09651	0
metal1	20	21	992.07	72.8	0	0	0	1.09779	0
metal1	21	21	1048.07	72.8	0	0	0	1.09903	0
metal1	22	21	1086.21	72.8	0	0	0	1.09988	0
metal1	0	22	14.095	75.6	0	0	0	1.09991	0
metal1	1	22	40.07	75.6	0	0	0	1.09948	0
metal1	2	22	96.07	75.6	0	0	0	1.09845	0
metal1	3	22	108.455	75.6	0	0	0	1.09826	0
metal1	4	22	109.295	75.6	0	0	0	1.09825	0
metal1	5	22	152.07	75.6	0	0	0	1.09754	0
metal1	6	22	208.07	75.6	0	0	0	1.09662	0
metal1	7	22	264.07	75.6	0	0	0	1.09572	0
metal1	8	22	320.07	75.6	0.000495644	0	0.000495644	1.09478	0
metal1	9	22	376.07	75.6	0.000518272	0	0.000518272	1.09393	0
metal1	10	22	432.07	75.6	0.00233621	0	0.00233621	1.09295	0
metal1	11	22	488.07	75.6	0.00243178	0	0.00243178	1.09237	0
metal1	12	22	544.07	75.6	0.00243178	0	0.00243178	1.09204	0
metal1	13	22	600.07	75.6	0.00243178	0	0.00243178	1.09195	0
metal1	14	22	656.07	75.6	0.00243178	0	0.00243178	1.09209	0
metal1	15	22	712.07	75.6	0.00243178	0	0.00243178	1.09246	0
metal1	16	22	768.07	75.6	0.00243178	0	0.00243178	1.09306	0
metal1	17	22	824.07	75.6	0.00243178	0	0.00243178	1.09391	0
metal1	18	22	880.07	75.6	0.00176293	0	0.00176293	1.09506	0
metal1	19	22	936.07	75.6	0	0	0	1.09651	0
metal1	20	22	992.07	75.6	0	0	0	1.09778	0
metal1	21	22	1048.07	75.6	0	0	0	1.09903	0
metal1	22	22	1086.21	75.6	0	0	0	1.09988	0
metal1	0	23	14.095	78.4	0	0	0	1.09991	0
metal1	1	23	40.07	78.4	0	0	0	1.09948	0
metal1	2	23	96.07	78.4	0	0	0	1.09845	0
metal1	3	23	108.455	78.4	0	0	0	1.09826	0
metal1	4	23	109.295	78.4	0	0	0	1.09824	0
metal1	5	23	152.07	78.4	0	0	0	1.09753	0
metal1	6	23	208.07	78.4	0	0	0	1.09662	0
metal1	7	23	264.07	78.4	0	0	0	1.09572	0
metal1	8	23	320.07	78.4	0.000495644	0	0.000495644	1.09477	0
metal1	9	23	376.07	78.4	0.000518272	0	0.000518272	1.09392	0
metal1	10	23	432.07	78.4	0.00233621	0	0.00233621	1.09295	0
metal1	11	23	488.07	78.4	0.00243178	0	0.00243178	1.09237	0
metal1	12	23	544.07	78.4	0.00243178	0	0.00243178	1.09204	0
metal1	13	23	600.07	78.4	0.00243178	0	0.00243178	1.09195	0
metal1	14	23	656.07	78.4	0.00243178	0	0.00243178	1.09209	0
metal1	15	23	712.07	78.4	0.00243178	0	0.00243178	1.09246	0
metal1	16	23	768.07	78.4	0.00243178	0	0.00243178	1.09306	0
metal1	17	23	824.07	78.4	0.00243178	0	0.00243178	1.09391	0
metal1	18	23	880.07	78.4	0.00176293	0	0.00176293	1.09507	0
metal1	19	23	936.07	78.4	0	0	0	1.0965	0
metal1	20	23	992.07	78.4	0	0	0	1.09778	0
metal1	21	23	1048.07	78.4	0	0	0	1.09903	0
metal1	22	23	1086.21	78.4	0	0	0	1.09989	0
metal1	0	24	14.095	81.2	0	0	0	1.09992	0
metal1	1	24	40.07	81.2	0	0	0	1.09949	0
metal1	2	24	96.07	81.2	0	0	0	1.09846	0
metal1	3	24	108.455	81.2	0	0	0	1.09826	0
metal1	4	24	109.295	81.2	0	0	0	1.09825	0
metal1	5	24	152.07	81.2	0	0	0	1.09753	0
metal1	6	24	208.07	81.2	0	0	0	1.09662	0
metal1	7	24	264.07	81.2	0	0	0	1.09571	0
metal1	8	24	320.07	81.2	0.000495644	0	0.000495644	1.09478	0
metal1	9	24	376.07	81.2	0.000518272	0	0.000518272	1.09392	0
metal1	10	24	432.07	81.2	0.00233621	0	0.00233621	1.09297	0
metal1	11	24	488.07	81.2	0.00243178	0	0.00243178	1.09239	0
metal1	12	24	544.07	81.2	0.00243178	0	0.00243178	1.09207	0
metal1	13	24	600.07	81.2	0.00243178	0	0.00243178	1.09197	0
metal1	14	24	656.07	81.2	0.00243178	0	0.00243178	1.09211	0
metal1	15	24	712.07	81.2	0.00243178	0	0.00243178	1.09248	0
metal1	16	24	768.07	81.2	0.00243178	0	0.00243178	1.09309	0
metal1	17	24	824.07	81.2	0.00243178	0	0.00243178	1.09394	0
metal1	18	24	880.07	81.2	0.00176293	0	0.00176293	1.09508	0
metal1	19	24	936.07	81.2	0	0	0	1.0965	0
metal1	20	24	992.07	81.2	0	0	0	1.09778	0
metal1	21	24	1048.07	81.2	0	0	0	1.09904	0
metal1	22	24	1086.21	81.2	0	0	0	1.09991	0
metal1	0	25	14.095	84	0	0	0	1.09994	0
metal1	1	25	40.07	84	0	0	0	1.09949	0
metal1	2	25	96.07	84	0	0	0	1.09847	0
metal1	3	25	108.455	84	0	0	0	1.09826	0
metal1	4	25	109.295	84	0	0	0	1.09825	0
metal1	5	25	152.07	84	0	0	0	1.09754	0
metal1	6	25	208.07	84	9.01401e-13	0	9.01401e-13	1.09662	0
metal1	7	25	264.07	84	0	0	0	1.09571	0
metal1	8	25	320.07	84	0.000495644	0	0.000495644	1.09478	0
metal1	9	25	376.07	84	0.000518272	0	0.000518272	1.09393	0
metal1	10	25	432.07	84	0.00233621	0	0.00233621	1.09302	0
metal1	11	25	488.07	84	0.00243178	0	0.00243178	1.09244	0
metal1	12	25	544.07	84	0.00243178	0	0.00243178	1.09211	0
metal1	13	25	600.07	84	0.00243178	0	0.00243178	1.09202	0
metal1	14	25	656.07	84	0.00243178	0	0.00243178	1.09216	0
metal1	15	25	712.07	84	0.00243178	0	0.00243178	1.09253	0
metal1	16	25	768.07	84	0.00243178	0	0.00243178	1.09313	0
metal1	17	25	824.07	84	0.00243178	0	0.00243178	1.09398	0
metal1	18	25	880.07	84	0.00176293	0	0.00176293	1.09512	0
metal1	19	25	936.07	84	0	0	0	1.0965	0
metal1	20	25	992.07	84	8.92857e-13	0	8.92857e-13	1.09778	0
metal1	21	25	1048.07	84	0	0	0	1.09905	0
metal1	22	25	1086.21	84	0	0	0	1.09993	0
metal1	0	26	14.095	86.8	0	0	0	1.09997	0
metal1	1	26	40.07	86.8	0	0	0	1.0995	0
metal1	2	26	96.07	86.8	0	0	0	1.09848	0
metal1	3	26	108.455	86.8	0	0	0	1.09827	0
metal1	4	26	109.295	86.8	0	0	0	1.09826	0
metal1	5	26	152.07	86.8	0	0	0	1.09754	0
metal1	6	26	208.07	86.8	0	0	0	1.09662	0
metal1	7	26	264.07	86.8	0	0	0	1.09571	0
metal1	8	26	320.07	86.8	0.000495644	0	0.000495644	1.09479	0
metal1	9	26	376.07	86.8	0.000518272	0	0.000518272	1.09394	0
metal1	10	26	432.07	86.8	0.00233621	0	0.00233621	1.09308	0
metal1	11	26	488.07	86.8	0.00243178	0	0.00243178	1.09251	0
metal1	12	26	544.07	86.8	0.00243178	0	0.00243178	1.09218	0
metal1	13	26	600.07	86.8	0.00243178	0	0.00243178	1.09208	0
metal1	14	26	656.07	86.8	0.00243178	0	0.00243178	1.09222	0
metal1	15	26	712.07	86.8	0.00243178	0	0.00243178	1.09259	0
metal1	16	26	768.07	86.8	0.00243178	0	0.00243178	1.0932	0
metal1	17	26	824.07	86.8	0.00243178	0	0.00243178	1.09405	0
metal1	18	26	880.07	86.8	0.00176293	0	0.00176293	1.09517	0
metal1	19	26	936.07	86.8	0	0	0	1.0965	0
metal1	20	26	992.07	86.8	0	0	0	1.09778	0
metal1	21	26	1048.07	86.8	0	0	0	1.09907	0
metal1	22	26	1086.21	86.8	0	0	0	1.09996	0
metal1	0	27	14.095	89.6	0	0	0	1.1	0
metal1	1	27	40.07	89.6	0	0	0	1.09951	0
metal1	2	27	96.07	89.6	0	0	0	1.09849	0
metal1	3	27	108.455	89.6	0	0	0	1.09828	0
metal1	4	27	109.295	89.6	0	0	0	1.09826	0
metal1	5	27	152.07	89.6	0	0	0	1.09755	0
metal1	6	27	208.07	89.6	0	0	0	1.09663	0
metal1	7	27	264.07	89.6	0	0	0	1.09572	0
metal1	8	27	320.07	89.6	0.000495644	0	0.000495644	1.09481	0
metal1	9	27	376.07	89.6	0.000518272	0	0.000518272	1.09396	0
metal1	10	27	432.07	89.6	0.00233621	0	0.00233621	1.09316	0
metal1	11	27	488.07	89.6	0.00243178	0	0.00243178	1.09259	0
metal1	12	27	544.07	89.6	0.00243178	0	0.00243178	1.09226	0
metal1	13	27	600.07	89.6	0.00243178	0	0.00243178	1.09217	0
metal1	14	27	656.07	89.6	0.00243178	0	0.00243178	1.09231	0
metal1	15	27	712.07	89.6	0.00243178	0	0.00243178	1.09268	0
metal1	16	27	768.07	89.6	0.00243178	0	0.00243178	1.09329	0
metal1	17	27	824.07	89.6	0.00243178	0	0.00243178	1.09414	0
metal1	18	27	880.07	89.6	0.00176293	0	0.00176293	1.09523	0
metal1	19	27	936.07	89.6	0	0	0	1.09651	0
metal1	20	27	992.07	89.6	0	0	0	1.09779	0
metal1	21	27	1048.07	89.6	0	0	0	1.09908	0
metal1	22	27	1086.21	89.6	0	0	0	1.1	0
metal1	0	28	14.095	92.4	0	0	0	1.09997	0
metal1	1	28	40.07	92.4	0	0	0	1.0995	0
metal1	2	28	96.07	92.4	0	0	0	1.09848	0
metal1	3	28	108.455	92.4	0	0	0	1.09827	0
metal1	4	28	109.295	92.4	0	0	0	1.09826	0
metal1	5	28	152.07	92.4	0	0	0	1.09754	0
metal1	6	28	208.07	92.4	0	0	0	1.09662	0
metal1	7	28	264.07	92.4	0	0	0	1.09571	0
metal1	8	28	320.07	92.4	0.000495644	0	0.000495644	1.0948	0
metal1	9	28	376.07	92.4	0.000518272	0	0.000518272	1.09394	0
metal1	10	28	432.07	92.4	0.00233621	0	0.00233621	1.09308	0
metal1	11	28	488.07	92.4	0.00243178	0	0.00243178	1.09251	0
metal1	12	28	544.07	92.4	0.00243178	0	0.00243178	1.09218	0
metal1	13	28	600.07	92.4	0.00243178	0	0.00243178	1.09209	0
metal1	14	28	656.07	92.4	0.00243178	0	0.00243178	1.09223	0
metal1	15	28	712.07	92.4	0.00243178	0	0.00243178	1.0926	0
metal1	16	28	768.07	92.4	0.00243178	0	0.00243178	1.09321	0
metal1	17	28	824.07	92.4	0.00243178	0	0.00243178	1.09406	0
metal1	18	28	880.07	92.4	0.00176293	0	0.00176293	1.09517	0
metal1	19	28	936.07	92.4	0	0	0	1.0965	0
metal1	20	28	992.07	92.4	0	0	0	1.09778	0
metal1	21	28	1048.07	92.4	0	0	0	1.09907	0
metal1	22	28	1086.21	92.4	0	0	0	1.09996	0
metal1	0	29	14.095	95.2	0	0	0	1.09994	0
metal1	1	29	40.07	95.2	0	0	0	1.09949	0
metal1	2	29	96.07	95.2	0	0	0	1.09847	0
metal1	3	29	108.455	95.2	0	0	0	1.09826	0
metal1	4	29	109.295	95.2	0	0	0	1.09825	0
metal1	5	29	152.07	95.2	0	0	0	1.09754	0
metal1	6	29	208.07	95.2	0	0	0	1.09662	0
metal1	7	29	264.07	95.2	0	0	0	1.09572	0
metal1	8	29	320.07	95.2	0.000495644	0	0.000495644	1.09479	0
metal1	9	29	376.07	95.2	0.000518272	0	0.000518272	1.09393	0
metal1	10	29	432.07	95.2	0.00233621	0	0.00233621	1.09303	0
metal1	11	29	488.07	95.2	0.00243178	0	0.00243178	1.09245	0
metal1	12	29	544.07	95.2	0.00243178	0	0.00243178	1.09212	0
metal1	13	29	600.07	95.2	0.00243178	0	0.00243178	1.09203	0
metal1	14	29	656.07	95.2	0.00243178	0	0.00243178	1.09217	0
metal1	15	29	712.07	95.2	0.00243178	0	0.00243178	1.09254	0
metal1	16	29	768.07	95.2	0.00243178	0	0.00243178	1.09315	0
metal1	17	29	824.07	95.2	0.00243178	0	0.00243178	1.09399	0
metal1	18	29	880.07	95.2	0.00176293	0	0.00176293	1.09513	0
metal1	19	29	936.07	95.2	0	0	0	1.0965	0
metal1	20	29	992.07	95.2	0	0	0	1.09778	0
metal1	21	29	1048.07	95.2	0	0	0	1.09905	0
metal1	22	29	1086.21	95.2	0	0	0	1.09993	0
metal1	0	30	14.095	98	0	0	0	1.09992	0
metal1	1	30	40.07	98	0	0	0	1.09949	0
metal1	2	30	96.07	98	0	0	0	1.09846	0
metal1	3	30	108.455	98	0	0	0	1.09826	0
metal1	4	30	109.295	98	0	0	0	1.09825	0
metal1	5	30	152.07	98	0	0	0	1.09754	0
metal1	6	30	208.07	98	0	0	0	1.09662	0
metal1	7	30	264.07	98	0	0	0	1.09572	0
metal1	8	30	320.07	98	0.000495644	0	0.000495644	1.09478	0
metal1	9	30	376.07	98	0.000518272	0	0.000518272	1.09393	0
metal1	10	30	432.07	98	0.00233621	0	0.00233621	1.09299	0
metal1	11	30	488.07	98	0.00243178	0	0.00243178	1.09241	0
metal1	12	30	544.07	98	0.00243178	0	0.00243178	1.09208	0
metal1	13	30	600.07	98	0.00243178	0	0.00243178	1.09199	0
metal1	14	30	656.07	98	0.00243178	0	0.00243178	1.09213	0
metal1	15	30	712.07	98	0.00243178	0	0.00243178	1.0925	0
metal1	16	30	768.07	98	0.00243178	0	0.00243178	1.09311	0
metal1	17	30	824.07	98	0.00243178	0	0.00243178	1.09395	0
metal1	18	30	880.07	98	0.00176293	0	0.00176293	1.0951	0
metal1	19	30	936.07	98	0	0	0	1.09651	0
metal1	20	30	992.07	98	0	0	0	1.09778	0
metal1	21	30	1048.07	98	0	0	0	1.09904	0
metal1	22	30	1086.21	98	0	0	0	1.09991	0
metal1	0	31	14.095	100.8	0	0	0	1.09991	0
metal1	1	31	40.07	100.8	0	0	0	1.09948	0
metal1	2	31	96.07	100.8	0	0	0	1.09845	0
metal1	3	31	108.455	100.8	0	0	0	1.09826	0
metal1	4	31	109.295	100.8	0	0	0	1.09824	0
metal1	5	31	152.07	100.8	0	0	0	1.09754	0
metal1	6	31	208.07	100.8	0	0	0	1.09663	0
metal1	7	31	264.07	100.8	0	0	0	1.09573	0
metal1	8	31	320.07	100.8	0.000495644	0	0.000495644	1.09479	0
metal1	9	31	376.07	100.8	0.000518272	0	0.000518272	1.09393	0
metal1	10	31	432.07	100.8	0.00233621	0	0.00233621	1.09297	0
metal1	11	31	488.07	100.8	0.00243178	0	0.00243178	1.09239	0
metal1	12	31	544.07	100.8	0.00243178	0	0.00243178	1.09207	0
metal1	13	31	600.07	100.8	0.00243178	0	0.00243178	1.09198	0
metal1	14	31	656.07	100.8	0.00243178	0	0.00243178	1.09212	0
metal1	15	31	712.07	100.8	0.00243178	0	0.00243178	1.09249	0
metal1	16	31	768.07	100.8	0.00243178	0	0.00243178	1.09309	0
metal1	17	31	824.07	100.8	0.00243178	0	0.00243178	1.09393	0
metal1	18	31	880.07	100.8	0.00176293	0	0.00176293	1.09508	0
metal1	19	31	936.07	100.8	0	0	0	1.09651	0
metal1	20	31	992.07	100.8	0	0	0	1.09779	0
metal1	21	31	1048.07	100.8	0	0	0	1.09904	0
metal1	22	31	1086.21	100.8	0	0	0	1.09989	0
metal1	0	32	14.095	103.6	0	0	0	1.09991	0
metal1	1	32	40.07	103.6	0	0	0	1.09948	0
metal1	2	32	96.07	103.6	0	0	0	1.09845	0
metal1	3	32	108.455	103.6	0	0	0	1.09826	0
metal1	4	32	109.295	103.6	0	0	0	1.09825	0
metal1	5	32	152.07	103.6	0	0	0	1.09754	0
metal1	6	32	208.07	103.6	0	0	0	1.09663	0
metal1	7	32	264.07	103.6	0	0	0	1.09573	0
metal1	8	32	320.07	103.6	0.000495644	0	0.000495644	1.09479	0
metal1	9	32	376.07	103.6	0.000518272	0	0.000518272	1.09394	0
metal1	10	32	432.07	103.6	0.00233621	0	0.00233621	1.09297	0
metal1	11	32	488.07	103.6	0.00243178	0	0.00243178	1.09239	0
metal1	12	32	544.07	103.6	0.00243178	0	0.00243178	1.09207	0
metal1	13	32	600.07	103.6	0.00243178	0	0.00243178	1.09198	0
metal1	14	32	656.07	103.6	0.00243178	0	0.00243178	1.09212	0
metal1	15	32	712.07	103.6	0.00243178	0	0.00243178	1.09249	0
metal1	16	32	768.07	103.6	0.00243178	0	0.00243178	1.09309	0
metal1	17	32	824.07	103.6	0.00243178	0	0.00243178	1.09393	0
metal1	18	32	880.07	103.6	0.00176293	0	0.00176293	1.09508	0
metal1	19	32	936.07	103.6	0	0	0	1.09652	0
metal1	20	32	992.07	103.6	0	0	0	1.09779	0
metal1	21	32	1048.07	103.6	0	0	0	1.09904	0
metal1	22	32	1086.21	103.6	0	0	0	1.09988	0
metal1	0	33	14.095	106.4	0	0	0	1.09991	0
metal1	1	33	40.07	106.4	0	0	0	1.09948	0
metal1	2	33	96.07	106.4	0	0	0	1.09846	0
metal1	3	33	108.455	106.4	0	0	0	1.09826	0
metal1	4	33	109.295	106.4	0	0	0	1.09825	0
metal1	5	33	152.07	106.4	0	0	0	1.09754	0
metal1	6	33	208.07	106.4	0	0	0	1.09664	0
metal1	7	33	264.07	106.4	0	0	0	1.09574	0
metal1	8	33	320.07	106.4	0.000495644	0	0.000495644	1.09481	0
metal1	9	33	376.07	106.4	0.000518272	0	0.000518272	1.09396	0
metal1	10	33	432.07	106.4	0.00233621	0	0.00233621	1.09299	0
metal1	11	33	488.07	106.4	0.00243178	0	0.00243178	1.09242	0
metal1	12	33	544.07	106.4	0.00243178	0	0.00243178	1.0921	0
metal1	13	33	600.07	106.4	0.00243178	0	0.00243178	1.09201	0
metal1	14	33	656.07	106.4	0.00243178	0	0.00243178	1.09215	0
metal1	15	33	712.07	106.4	0.00243178	0	0.00243178	1.09252	0
metal1	16	33	768.07	106.4	0.00243178	0	0.00243178	1.09312	0
metal1	17	33	824.07	106.4	0.00243178	0	0.00243178	1.09395	0
metal1	18	33	880.07	106.4	0.00176293	0	0.00176293	1.0951	0
metal1	19	33	936.07	106.4	0	0	0	1.09653	0
metal1	20	33	992.07	106.4	0	0	0	1.0978	0
metal1	21	33	1048.07	106.4	0	0	0	1.09904	0
metal1	22	33	1086.21	106.4	0	0	0	1.09989	0
metal1	0	34	14.095	109.2	0	0	0	1.09991	0
metal1	1	34	40.07	109.2	0	0	0	1.09948	0
metal1	2	34	96.07	109.2	0	0	0	1.09846	0
metal1	3	34	108.455	109.2	0	0	0	1.09827	0
metal1	4	34	109.295	109.2	0	0	0	1.09825	0
metal1	5	34	152.07	109.2	0	0	0	1.09755	0
metal1	6	34	208.07	109.2	0	0	0	1.09665	0
metal1	7	34	264.07	109.2	0	0	0	1.09576	0
metal1	8	34	320.07	109.2	0.000495644	0	0.000495644	1.09483	0
metal1	9	34	376.07	109.2	0.000518272	0	0.000518272	1.09399	0
metal1	10	34	432.07	109.2	0.00233621	0	0.00233621	1.09304	0
metal1	11	34	488.07	109.2	0.00243178	0	0.00243178	1.09247	0
metal1	12	34	544.07	109.2	0.00243178	0	0.00243178	1.09215	0
metal1	13	34	600.07	109.2	0.00243178	0	0.00243178	1.09206	0
metal1	14	34	656.07	109.2	0.00243178	0	0.00243178	1.0922	0
metal1	15	34	712.07	109.2	0.00243178	0	0.00243178	1.09257	0
metal1	16	34	768.07	109.2	0.00243178	0	0.00243178	1.09316	0
metal1	17	34	824.07	109.2	0.00243178	0	0.00243178	1.094	0
metal1	18	34	880.07	109.2	0.00176293	0	0.00176293	1.09514	0
metal1	19	34	936.07	109.2	0	0	0	1.09655	0
metal1	20	34	992.07	109.2	0	0	0	1.09781	0
metal1	21	34	1048.07	109.2	0	0	0	1.09905	0
metal1	22	34	1086.21	109.2	0	0	0	1.09989	0
metal1	0	35	14.095	112	0	0	0	1.09993	0
metal1	1	35	40.07	112	0	0	0	1.09949	0
metal1	2	35	96.07	112	0	0	0	1.09847	0
metal1	3	35	108.455	112	0	0	0	1.09827	0
metal1	4	35	109.295	112	0	0	0	1.09826	0
metal1	5	35	152.07	112	0	0	0	1.09756	0
metal1	6	35	208.07	112	0	0	0	1.09666	0
metal1	7	35	264.07	112	0	0	0	1.09577	0
metal1	8	35	320.07	112	0.000495644	0	0.000495644	1.09485	0
metal1	9	35	376.07	112	0.000518272	0	0.000518272	1.09402	0
metal1	10	35	432.07	112	0.00233621	0	0.00233621	1.0931	0
metal1	11	35	488.07	112	0.00243178	0	0.00243178	1.09254	0
metal1	12	35	544.07	112	0.00243178	0	0.00243178	1.09222	0
metal1	13	35	600.07	112	0.00243178	0	0.00243178	1.09213	0
metal1	14	35	656.07	112	0.00243178	0	0.00243178	1.09227	0
metal1	15	35	712.07	112	0.00243178	0	0.00243178	1.09264	0
metal1	16	35	768.07	112	0.00243178	0	0.00243178	1.09323	0
metal1	17	35	824.07	112	0.00243178	0	0.00243178	1.09406	0
metal1	18	35	880.07	112	0.00176293	0	0.00176293	1.09519	0
metal1	19	35	936.07	112	0	0	0	1.09657	0
metal1	20	35	992.07	112	0	0	0	1.09782	0
metal1	21	35	1048.07	112	0	0	0	1.09906	0
metal1	22	35	1086.21	112	0	0	0	1.09991	0
metal1	0	36	14.095	114.8	0	0	0	1.09995	0
metal1	1	36	40.07	114.8	0	0	0	1.0995	0
metal1	2	36	96.07	114.8	0	0	0	1.09849	0
metal1	3	36	108.455	114.8	0	0	0	1.09828	0
metal1	4	36	109.295	114.8	0	0	0	1.09827	0
metal1	5	36	152.07	114.8	0	0	0	1.09757	0
metal1	6	36	208.07	114.8	0	0	0	1.09667	0
metal1	7	36	264.07	114.8	0	0	0	1.09579	0
metal1	8	36	320.07	114.8	0.000495644	0	0.000495644	1.09489	0
metal1	9	36	376.07	114.8	0.000518272	0	0.000518272	1.09406	0
metal1	10	36	432.07	114.8	0.00233621	0	0.00233621	1.09318	0
metal1	11	36	488.07	114.8	0.00243178	0	0.00243178	1.09263	0
metal1	12	36	544.07	114.8	0.00243178	0	0.00243178	1.09231	0
metal1	13	36	600.07	114.8	0.00243178	0	0.00243178	1.09223	0
metal1	14	36	656.07	114.8	0.00243178	0	0.00243178	1.09237	0
metal1	15	36	712.07	114.8	0.00243178	0	0.00243178	1.09273	0
metal1	16	36	768.07	114.8	0.00243178	0	0.00243178	1.09333	0
metal1	17	36	824.07	114.8	0.00243178	0	0.00243178	1.09415	0
metal1	18	36	880.07	114.8	0.00176293	0	0.00176293	1.09525	0
