net	sig_type	shape_kind	layer	llx_um	lly_um	urx_um	ury_um	cx_um	cy_um
VSS	GROUND	via	?	21.605	163.9	22.535	165.3	22.07	164.6
VSS	GROUND	via	?	21.605	133.9	22.535	135.3	22.07	134.6
VSS	GROUND	via	?	91.605	168.67	92.535	169.6	92.07	169.135
VSS	GROUND	via	?	91.605	158.67	92.535	159.6	92.07	159.135
VSS	GROUND	via	?	91.605	148.67	92.535	149.6	92.07	149.135
VSS	GROUND	via	?	91.605	138.67	92.535	139.6	92.07	139.135
VSS	GROUND	via	?	91.605	128.67	92.535	129.6	92.07	129.135
VSS	GROUND	via	?	91.605	118.67	92.535	119.6	92.07	119.135
VSS	GROUND	via	?	91.605	108.67	92.535	109.6	92.07	109.135
VSS	GROUND	via	?	81.605	168.67	82.535	169.6	82.07	169.135
VSS	GROUND	via	?	81.605	158.67	82.535	159.6	82.07	159.135
VSS	GROUND	via	?	81.605	148.67	82.535	149.6	82.07	149.135
VSS	GROUND	via	?	81.605	138.67	82.535	139.6	82.07	139.135
VSS	GROUND	via	?	81.605	128.67	82.535	129.6	82.07	129.135
VSS	GROUND	via	?	81.605	118.67	82.535	119.6	82.07	119.135
VSS	GROUND	via	?	81.605	108.67	82.535	109.6	82.07	109.135
VSS	GROUND	via	?	71.605	168.67	72.535	169.6	72.07	169.135
VSS	GROUND	via	?	71.605	158.67	72.535	159.6	72.07	159.135
VSS	GROUND	via	?	71.605	148.67	72.535	149.6	72.07	149.135
VSS	GROUND	via	?	71.605	138.67	72.535	139.6	72.07	139.135
VSS	GROUND	via	?	71.605	128.67	72.535	129.6	72.07	129.135
VSS	GROUND	via	?	71.605	118.67	72.535	119.6	72.07	119.135
VSS	GROUND	via	?	71.605	108.67	72.535	109.6	72.07	109.135
VSS	GROUND	via	?	61.605	168.67	62.535	169.6	62.07	169.135
VSS	GROUND	via	?	61.605	158.67	62.535	159.6	62.07	159.135
VSS	GROUND	via	?	61.605	148.67	62.535	149.6	62.07	149.135
VSS	GROUND	via	?	61.605	138.67	62.535	139.6	62.07	139.135
VSS	GROUND	via	?	61.605	128.67	62.535	129.6	62.07	129.135
VSS	GROUND	via	?	61.605	118.67	62.535	119.6	62.07	119.135
VSS	GROUND	via	?	61.605	108.67	62.535	109.6	62.07	109.135
VSS	GROUND	via	?	51.605	168.67	52.535	169.6	52.07	169.135
VSS	GROUND	via	?	51.605	158.67	52.535	159.6	52.07	159.135
VSS	GROUND	via	?	51.605	148.67	52.535	149.6	52.07	149.135
VSS	GROUND	via	?	51.605	138.67	52.535	139.6	52.07	139.135
VSS	GROUND	via	?	51.605	128.67	52.535	129.6	52.07	129.135
VSS	GROUND	via	?	51.605	118.67	52.535	119.6	52.07	119.135
VSS	GROUND	via	?	51.605	108.67	52.535	109.6	52.07	109.135
VSS	GROUND	via	?	41.605	168.67	42.535	169.6	42.07	169.135
VSS	GROUND	via	?	41.605	158.67	42.535	159.6	42.07	159.135
VSS	GROUND	via	?	41.605	148.67	42.535	149.6	42.07	149.135
VSS	GROUND	via	?	41.605	138.67	42.535	139.6	42.07	139.135
VSS	GROUND	via	?	41.605	128.67	42.535	129.6	42.07	129.135
VSS	GROUND	via	?	41.605	118.67	42.535	119.6	42.07	119.135
VSS	GROUND	via	?	41.605	108.67	42.535	109.6	42.07	109.135
VSS	GROUND	via	?	31.605	168.67	32.535	169.6	32.07	169.135
VSS	GROUND	via	?	31.605	158.67	32.535	159.6	32.07	159.135
VSS	GROUND	via	?	31.605	148.67	32.535	149.6	32.07	149.135
VSS	GROUND	via	?	31.605	138.67	32.535	139.6	32.07	139.135
VSS	GROUND	via	?	31.605	128.67	32.535	129.6	32.07	129.135
VSS	GROUND	via	?	31.605	118.67	32.535	119.6	32.07	119.135
VSS	GROUND	via	?	31.605	108.67	32.535	109.6	32.07	109.135
VSS	GROUND	via	?	21.605	168.67	22.535	169.6	22.07	169.135
VSS	GROUND	via	?	21.605	158.67	22.535	159.6	22.07	159.135
VSS	GROUND	via	?	21.605	148.67	22.535	149.6	22.07	149.135
VSS	GROUND	via	?	21.605	138.67	22.535	139.6	22.07	139.135
VSS	GROUND	via	?	21.605	128.67	22.535	129.6	22.07	129.135
VSS	GROUND	via	?	21.605	118.67	22.535	119.6	22.07	119.135
VSS	GROUND	via	?	21.605	108.67	22.535	109.6	22.07	109.135
VSS	GROUND	via	?	95.03	158.67	95.31	159.6	95.17	159.135
VSS	GROUND	via	?	95.03	148.67	95.31	149.6	95.17	149.135
VSS	GROUND	via	?	95.03	138.67	95.31	139.6	95.17	139.135
VSS	GROUND	via	?	95.03	128.67	95.31	129.6	95.17	129.135
VSS	GROUND	via	?	95.03	118.67	95.31	119.6	95.17	119.135
VSS	GROUND	via	?	90.55	158.67	90.83	159.6	90.69	159.135
VSS	GROUND	via	?	90.55	148.67	90.83	149.6	90.69	149.135
VSS	GROUND	via	?	90.55	138.67	90.83	139.6	90.69	139.135
VSS	GROUND	via	?	90.55	128.67	90.83	129.6	90.69	129.135
VSS	GROUND	via	?	90.55	118.67	90.83	119.6	90.69	119.135
VSS	GROUND	via	?	86.07	158.67	86.35	159.6	86.21	159.135
VSS	GROUND	via	?	86.07	148.67	86.35	149.6	86.21	149.135
VSS	GROUND	via	?	86.07	138.67	86.35	139.6	86.21	139.135
VSS	GROUND	via	?	86.07	128.67	86.35	129.6	86.21	129.135
VSS	GROUND	via	?	86.07	118.67	86.35	119.6	86.21	119.135
VSS	GROUND	via	?	81.59	158.67	81.87	159.6	81.73	159.135
VSS	GROUND	via	?	81.59	148.67	81.87	149.6	81.73	149.135
VSS	GROUND	via	?	81.59	138.67	81.87	139.6	81.73	139.135
VSS	GROUND	via	?	81.59	128.67	81.87	129.6	81.73	129.135
VSS	GROUND	via	?	81.59	118.67	81.87	119.6	81.73	119.135
VSS	GROUND	via	?	77.11	158.67	77.39	159.6	77.25	159.135
VSS	GROUND	via	?	77.11	148.67	77.39	149.6	77.25	149.135
VSS	GROUND	via	?	77.11	138.67	77.39	139.6	77.25	139.135
VSS	GROUND	via	?	77.11	128.67	77.39	129.6	77.25	129.135
VSS	GROUND	via	?	77.11	118.67	77.39	119.6	77.25	119.135
VSS	GROUND	via	?	72.63	158.67	72.91	159.6	72.77	159.135
VSS	GROUND	via	?	72.63	148.67	72.91	149.6	72.77	149.135
VSS	GROUND	via	?	72.63	138.67	72.91	139.6	72.77	139.135
VSS	GROUND	via	?	72.63	128.67	72.91	129.6	72.77	129.135
VSS	GROUND	via	?	72.63	118.67	72.91	119.6	72.77	119.135
VSS	GROUND	via	?	68.15	158.67	68.43	159.6	68.29	159.135
VSS	GROUND	via	?	68.15	148.67	68.43	149.6	68.29	149.135
VSS	GROUND	via	?	68.15	138.67	68.43	139.6	68.29	139.135
VSS	GROUND	via	?	68.15	128.67	68.43	129.6	68.29	129.135
VSS	GROUND	via	?	68.15	118.67	68.43	119.6	68.29	119.135
VSS	GROUND	via	?	63.67	158.67	63.95	159.6	63.81	159.135
VSS	GROUND	via	?	63.67	148.67	63.95	149.6	63.81	149.135
VSS	GROUND	via	?	63.67	138.67	63.95	139.6	63.81	139.135
VSS	GROUND	via	?	63.67	128.67	63.95	129.6	63.81	129.135
VSS	GROUND	via	?	63.67	118.67	63.95	119.6	63.81	119.135
VSS	GROUND	via	?	59.19	158.67	59.47	159.6	59.33	159.135
VSS	GROUND	via	?	59.19	148.67	59.47	149.6	59.33	149.135
VSS	GROUND	via	?	59.19	138.67	59.47	139.6	59.33	139.135
VSS	GROUND	via	?	59.19	128.67	59.47	129.6	59.33	129.135
VSS	GROUND	via	?	59.19	118.67	59.47	119.6	59.33	119.135
VSS	GROUND	via	?	54.71	158.67	54.99	159.6	54.85	159.135
VSS	GROUND	via	?	54.71	148.67	54.99	149.6	54.85	149.135
VSS	GROUND	via	?	54.71	138.67	54.99	139.6	54.85	139.135
VSS	GROUND	via	?	54.71	128.67	54.99	129.6	54.85	129.135
VSS	GROUND	via	?	54.71	118.67	54.99	119.6	54.85	119.135
VSS	GROUND	via	?	50.23	158.67	50.51	159.6	50.37	159.135
VSS	GROUND	via	?	50.23	148.67	50.51	149.6	50.37	149.135
VSS	GROUND	via	?	50.23	138.67	50.51	139.6	50.37	139.135
VSS	GROUND	via	?	50.23	128.67	50.51	129.6	50.37	129.135
VSS	GROUND	via	?	50.23	118.67	50.51	119.6	50.37	119.135
VSS	GROUND	via	?	45.75	158.67	46.03	159.6	45.89	159.135
VSS	GROUND	via	?	45.75	148.67	46.03	149.6	45.89	149.135
VSS	GROUND	via	?	45.75	138.67	46.03	139.6	45.89	139.135
VSS	GROUND	via	?	45.75	128.67	46.03	129.6	45.89	129.135
VSS	GROUND	via	?	45.75	118.67	46.03	119.6	45.89	119.135
VSS	GROUND	via	?	41.27	158.67	41.55	159.6	41.41	159.135
VSS	GROUND	via	?	41.27	148.67	41.55	149.6	41.41	149.135
VSS	GROUND	via	?	41.27	138.67	41.55	139.6	41.41	139.135
VSS	GROUND	via	?	41.27	128.67	41.55	129.6	41.41	129.135
VSS	GROUND	via	?	41.27	118.67	41.55	119.6	41.41	119.135
VSS	GROUND	via	?	36.79	158.67	37.07	159.6	36.93	159.135
VSS	GROUND	via	?	36.79	148.67	37.07	149.6	36.93	149.135
VSS	GROUND	via	?	36.79	138.67	37.07	139.6	36.93	139.135
VSS	GROUND	via	?	36.79	128.67	37.07	129.6	36.93	129.135
VSS	GROUND	via	?	36.79	118.67	37.07	119.6	36.93	119.135
VSS	GROUND	via	?	32.31	158.67	32.59	159.6	32.45	159.135
VSS	GROUND	via	?	32.31	148.67	32.59	149.6	32.45	149.135
VSS	GROUND	via	?	32.31	138.67	32.59	139.6	32.45	139.135
VSS	GROUND	via	?	32.31	128.67	32.59	129.6	32.45	129.135
VSS	GROUND	via	?	32.31	118.67	32.59	119.6	32.45	119.135
VSS	GROUND	via	?	27.83	158.67	28.11	159.6	27.97	159.135
VSS	GROUND	via	?	27.83	148.67	28.11	149.6	27.97	149.135
VSS	GROUND	via	?	27.83	138.67	28.11	139.6	27.97	139.135
VSS	GROUND	via	?	27.83	128.67	28.11	129.6	27.97	129.135
VSS	GROUND	via	?	27.83	118.67	28.11	119.6	27.97	119.135
VSS	GROUND	via	?	23.35	158.67	23.63	159.6	23.49	159.135
VSS	GROUND	via	?	23.35	148.67	23.63	149.6	23.49	149.135
VSS	GROUND	via	?	23.35	138.67	23.63	139.6	23.49	139.135
VSS	GROUND	via	?	23.35	128.67	23.63	129.6	23.49	129.135
VSS	GROUND	via	?	23.35	118.67	23.63	119.6	23.49	119.135
VSS	GROUND	wire	metal6	189.505	108.67	190.435	169.6	189.97	139.135
VSS	GROUND	wire	metal6	179.505	108.67	180.435	169.6	179.97	139.135
VSS	GROUND	wire	metal6	169.505	108.67	170.435	169.6	169.97	139.135
VSS	GROUND	wire	metal6	159.505	108.67	160.435	169.6	159.97	139.135
VSS	GROUND	wire	metal6	149.505	108.67	150.435	169.6	149.97	139.135
VSS	GROUND	wire	metal6	139.505	108.67	140.435	169.6	139.97	139.135
VSS	GROUND	wire	metal6	129.505	108.67	130.435	169.6	129.97	139.135
VSS	GROUND	wire	metal6	119.505	108.67	120.435	169.6	119.97	139.135
VSS	GROUND	wire	metal5	119.505	168.67	190.435	169.6	154.97	169.135
VSS	GROUND	wire	metal5	119.505	158.67	193.21	159.6	156.3575	159.135
VSS	GROUND	wire	metal5	119.505	148.67	193.21	149.6	156.3575	149.135
VSS	GROUND	wire	metal5	119.505	138.67	193.21	139.6	156.3575	139.135
VSS	GROUND	wire	metal5	119.505	128.67	193.21	129.6	156.3575	129.135
VSS	GROUND	wire	metal5	119.505	118.67	193.21	119.6	156.3575	119.135
VSS	GROUND	wire	metal5	119.505	108.67	190.435	109.6	154.97	109.135
VSS	GROUND	via	?	189.505	163.9	190.435	165.3	189.97	164.6
VSS	GROUND	via	?	189.505	133.9	190.435	135.3	189.97	134.6
VSS	GROUND	via	?	179.505	163.9	180.435	165.3	179.97	164.6
VSS	GROUND	via	?	179.505	133.9	180.435	135.3	179.97	134.6
VSS	GROUND	via	?	169.505	163.9	170.435	165.3	169.97	164.6
VSS	GROUND	via	?	169.505	133.9	170.435	135.3	169.97	134.6
VSS	GROUND	via	?	159.505	163.9	160.435	165.3	159.97	164.6
VSS	GROUND	via	?	159.505	133.9	160.435	135.3	159.97	134.6
VSS	GROUND	via	?	149.505	163.9	150.435	165.3	149.97	164.6
VSS	GROUND	via	?	149.505	133.9	150.435	135.3	149.97	134.6
VSS	GROUND	via	?	139.505	163.9	140.435	165.3	139.97	164.6
VSS	GROUND	via	?	139.505	133.9	140.435	135.3	139.97	134.6
VSS	GROUND	via	?	129.505	163.9	130.435	165.3	129.97	164.6
VSS	GROUND	via	?	129.505	133.9	130.435	135.3	129.97	134.6
VSS	GROUND	via	?	119.505	163.9	120.435	165.3	119.97	164.6
VSS	GROUND	via	?	119.505	133.9	120.435	135.3	119.97	134.6
VSS	GROUND	via	?	189.505	168.67	190.435	169.6	189.97	169.135
VSS	GROUND	via	?	189.505	158.67	190.435	159.6	189.97	159.135
VSS	GROUND	via	?	189.505	148.67	190.435	149.6	189.97	149.135
VSS	GROUND	via	?	189.505	138.67	190.435	139.6	189.97	139.135
VSS	GROUND	via	?	189.505	128.67	190.435	129.6	189.97	129.135
VSS	GROUND	via	?	189.505	118.67	190.435	119.6	189.97	119.135
VSS	GROUND	via	?	189.505	108.67	190.435	109.6	189.97	109.135
VSS	GROUND	via	?	179.505	168.67	180.435	169.6	179.97	169.135
VSS	GROUND	via	?	179.505	158.67	180.435	159.6	179.97	159.135
VSS	GROUND	via	?	179.505	148.67	180.435	149.6	179.97	149.135
VSS	GROUND	via	?	179.505	138.67	180.435	139.6	179.97	139.135
VSS	GROUND	via	?	179.505	128.67	180.435	129.6	179.97	129.135
VSS	GROUND	via	?	179.505	118.67	180.435	119.6	179.97	119.135
VSS	GROUND	via	?	179.505	108.67	180.435	109.6	179.97	109.135
VSS	GROUND	via	?	169.505	168.67	170.435	169.6	169.97	169.135
VSS	GROUND	via	?	169.505	158.67	170.435	159.6	169.97	159.135
VSS	GROUND	via	?	169.505	148.67	170.435	149.6	169.97	149.135
VSS	GROUND	via	?	169.505	138.67	170.435	139.6	169.97	139.135
VSS	GROUND	via	?	169.505	128.67	170.435	129.6	169.97	129.135
VSS	GROUND	via	?	169.505	118.67	170.435	119.6	169.97	119.135
VSS	GROUND	via	?	169.505	108.67	170.435	109.6	169.97	109.135
VSS	GROUND	via	?	159.505	168.67	160.435	169.6	159.97	169.135
VSS	GROUND	via	?	159.505	158.67	160.435	159.6	159.97	159.135
VSS	GROUND	via	?	159.505	148.67	160.435	149.6	159.97	149.135
VSS	GROUND	via	?	159.505	138.67	160.435	139.6	159.97	139.135
VSS	GROUND	via	?	159.505	128.67	160.435	129.6	159.97	129.135
VSS	GROUND	via	?	159.505	118.67	160.435	119.6	159.97	119.135
VSS	GROUND	via	?	159.505	108.67	160.435	109.6	159.97	109.135
VSS	GROUND	via	?	149.505	168.67	150.435	169.6	149.97	169.135
VSS	GROUND	via	?	149.505	158.67	150.435	159.6	149.97	159.135
VSS	GROUND	via	?	149.505	148.67	150.435	149.6	149.97	149.135
VSS	GROUND	via	?	149.505	138.67	150.435	139.6	149.97	139.135
VSS	GROUND	via	?	149.505	128.67	150.435	129.6	149.97	129.135
VSS	GROUND	via	?	149.505	118.67	150.435	119.6	149.97	119.135
VSS	GROUND	via	?	149.505	108.67	150.435	109.6	149.97	109.135
VSS	GROUND	via	?	139.505	168.67	140.435	169.6	139.97	169.135
VSS	GROUND	via	?	139.505	158.67	140.435	159.6	139.97	159.135
VSS	GROUND	via	?	139.505	148.67	140.435	149.6	139.97	149.135
VSS	GROUND	via	?	139.505	138.67	140.435	139.6	139.97	139.135
VSS	GROUND	via	?	139.505	128.67	140.435	129.6	139.97	129.135
VSS	GROUND	via	?	139.505	118.67	140.435	119.6	139.97	119.135
VSS	GROUND	via	?	139.505	108.67	140.435	109.6	139.97	109.135
VSS	GROUND	via	?	129.505	168.67	130.435	169.6	129.97	169.135
VSS	GROUND	via	?	129.505	158.67	130.435	159.6	129.97	159.135
VSS	GROUND	via	?	129.505	148.67	130.435	149.6	129.97	149.135
VSS	GROUND	via	?	129.505	138.67	130.435	139.6	129.97	139.135
VSS	GROUND	via	?	129.505	128.67	130.435	129.6	129.97	129.135
VSS	GROUND	via	?	129.505	118.67	130.435	119.6	129.97	119.135
VSS	GROUND	via	?	129.505	108.67	130.435	109.6	129.97	109.135
VSS	GROUND	via	?	119.505	168.67	120.435	169.6	119.97	169.135
VSS	GROUND	via	?	119.505	158.67	120.435	159.6	119.97	159.135
VSS	GROUND	via	?	119.505	148.67	120.435	149.6	119.97	149.135
VSS	GROUND	via	?	119.505	138.67	120.435	139.6	119.97	139.135
VSS	GROUND	via	?	119.505	128.67	120.435	129.6	119.97	129.135
VSS	GROUND	via	?	119.505	118.67	120.435	119.6	119.97	119.135
VSS	GROUND	via	?	119.505	108.67	120.435	109.6	119.97	109.135
VSS	GROUND	via	?	192.93	158.67	193.21	159.6	193.07	159.135
VSS	GROUND	via	?	192.93	148.67	193.21	149.6	193.07	149.135
VSS	GROUND	via	?	192.93	138.67	193.21	139.6	193.07	139.135
VSS	GROUND	via	?	192.93	128.67	193.21	129.6	193.07	129.135
VSS	GROUND	via	?	192.93	118.67	193.21	119.6	193.07	119.135
VSS	GROUND	via	?	188.45	158.67	188.73	159.6	188.59	159.135
VSS	GROUND	via	?	188.45	148.67	188.73	149.6	188.59	149.135
VSS	GROUND	via	?	188.45	138.67	188.73	139.6	188.59	139.135
VSS	GROUND	via	?	188.45	128.67	188.73	129.6	188.59	129.135
VSS	GROUND	via	?	188.45	118.67	188.73	119.6	188.59	119.135
VSS	GROUND	via	?	183.97	158.67	184.25	159.6	184.11	159.135
VSS	GROUND	via	?	183.97	148.67	184.25	149.6	184.11	149.135
VSS	GROUND	via	?	183.97	138.67	184.25	139.6	184.11	139.135
VSS	GROUND	via	?	183.97	128.67	184.25	129.6	184.11	129.135
VSS	GROUND	via	?	183.97	118.67	184.25	119.6	184.11	119.135
VSS	GROUND	via	?	179.49	158.67	179.77	159.6	179.63	159.135
VSS	GROUND	via	?	179.49	148.67	179.77	149.6	179.63	149.135
VSS	GROUND	via	?	179.49	138.67	179.77	139.6	179.63	139.135
VSS	GROUND	via	?	179.49	128.67	179.77	129.6	179.63	129.135
VSS	GROUND	via	?	179.49	118.67	179.77	119.6	179.63	119.135
VSS	GROUND	via	?	175.01	158.67	175.29	159.6	175.15	159.135
VSS	GROUND	via	?	175.01	148.67	175.29	149.6	175.15	149.135
VSS	GROUND	via	?	175.01	138.67	175.29	139.6	175.15	139.135
VSS	GROUND	via	?	175.01	128.67	175.29	129.6	175.15	129.135
VSS	GROUND	via	?	175.01	118.67	175.29	119.6	175.15	119.135
VSS	GROUND	via	?	170.53	158.67	170.81	159.6	170.67	159.135
VSS	GROUND	via	?	170.53	148.67	170.81	149.6	170.67	149.135
VSS	GROUND	via	?	170.53	138.67	170.81	139.6	170.67	139.135
VSS	GROUND	via	?	170.53	128.67	170.81	129.6	170.67	129.135
VSS	GROUND	via	?	170.53	118.67	170.81	119.6	170.67	119.135
VSS	GROUND	via	?	166.05	158.67	166.33	159.6	166.19	159.135
VSS	GROUND	via	?	166.05	148.67	166.33	149.6	166.19	149.135
VSS	GROUND	via	?	166.05	138.67	166.33	139.6	166.19	139.135
VSS	GROUND	via	?	166.05	128.67	166.33	129.6	166.19	129.135
VSS	GROUND	via	?	166.05	118.67	166.33	119.6	166.19	119.135
VSS	GROUND	via	?	161.57	158.67	161.85	159.6	161.71	159.135
VSS	GROUND	via	?	161.57	148.67	161.85	149.6	161.71	149.135
VSS	GROUND	via	?	161.57	138.67	161.85	139.6	161.71	139.135
VSS	GROUND	via	?	161.57	128.67	161.85	129.6	161.71	129.135
VSS	GROUND	via	?	161.57	118.67	161.85	119.6	161.71	119.135
VSS	GROUND	via	?	157.09	158.67	157.37	159.6	157.23	159.135
VSS	GROUND	via	?	157.09	148.67	157.37	149.6	157.23	149.135
VSS	GROUND	via	?	157.09	138.67	157.37	139.6	157.23	139.135
VSS	GROUND	via	?	157.09	128.67	157.37	129.6	157.23	129.135
VSS	GROUND	via	?	157.09	118.67	157.37	119.6	157.23	119.135
VSS	GROUND	via	?	152.61	158.67	152.89	159.6	152.75	159.135
VSS	GROUND	via	?	152.61	148.67	152.89	149.6	152.75	149.135
VSS	GROUND	via	?	152.61	138.67	152.89	139.6	152.75	139.135
VSS	GROUND	via	?	152.61	128.67	152.89	129.6	152.75	129.135
VSS	GROUND	via	?	152.61	118.67	152.89	119.6	152.75	119.135
VSS	GROUND	via	?	148.13	158.67	148.41	159.6	148.27	159.135
VSS	GROUND	via	?	148.13	148.67	148.41	149.6	148.27	149.135
VSS	GROUND	via	?	148.13	138.67	148.41	139.6	148.27	139.135
VSS	GROUND	via	?	148.13	128.67	148.41	129.6	148.27	129.135
VSS	GROUND	via	?	148.13	118.67	148.41	119.6	148.27	119.135
VSS	GROUND	via	?	143.65	158.67	143.93	159.6	143.79	159.135
VSS	GROUND	via	?	143.65	148.67	143.93	149.6	143.79	149.135
VSS	GROUND	via	?	143.65	138.67	143.93	139.6	143.79	139.135
VSS	GROUND	via	?	143.65	128.67	143.93	129.6	143.79	129.135
VSS	GROUND	via	?	143.65	118.67	143.93	119.6	143.79	119.135
VSS	GROUND	via	?	139.17	158.67	139.45	159.6	139.31	159.135
VSS	GROUND	via	?	139.17	148.67	139.45	149.6	139.31	149.135
VSS	GROUND	via	?	139.17	138.67	139.45	139.6	139.31	139.135
VSS	GROUND	via	?	139.17	128.67	139.45	129.6	139.31	129.135
VSS	GROUND	via	?	139.17	118.67	139.45	119.6	139.31	119.135
VSS	GROUND	via	?	134.69	158.67	134.97	159.6	134.83	159.135
VSS	GROUND	via	?	134.69	148.67	134.97	149.6	134.83	149.135
VSS	GROUND	via	?	134.69	138.67	134.97	139.6	134.83	139.135
VSS	GROUND	via	?	134.69	128.67	134.97	129.6	134.83	129.135
VSS	GROUND	via	?	134.69	118.67	134.97	119.6	134.83	119.135
VSS	GROUND	via	?	130.21	158.67	130.49	159.6	130.35	159.135
VSS	GROUND	via	?	130.21	148.67	130.49	149.6	130.35	149.135
VSS	GROUND	via	?	130.21	138.67	130.49	139.6	130.35	139.135
VSS	GROUND	via	?	130.21	128.67	130.49	129.6	130.35	129.135
VSS	GROUND	via	?	130.21	118.67	130.49	119.6	130.35	119.135
VSS	GROUND	via	?	125.73	158.67	126.01	159.6	125.87	159.135
VSS	GROUND	via	?	125.73	148.67	126.01	149.6	125.87	149.135
VSS	GROUND	via	?	125.73	138.67	126.01	139.6	125.87	139.135
VSS	GROUND	via	?	125.73	128.67	126.01	129.6	125.87	129.135
VSS	GROUND	via	?	125.73	118.67	126.01	119.6	125.87	119.135
VSS	GROUND	via	?	121.25	158.67	121.53	159.6	121.39	159.135
VSS	GROUND	via	?	121.25	148.67	121.53	149.6	121.39	149.135
VSS	GROUND	via	?	121.25	138.67	121.53	139.6	121.39	139.135
VSS	GROUND	via	?	121.25	128.67	121.53	129.6	121.39	129.135
VSS	GROUND	via	?	121.25	118.67	121.53	119.6	121.39	119.135
VSS	GROUND	wire	metal6	974.055	108.67	974.985	169.6	974.52	139.135
VSS	GROUND	wire	metal6	964.055	108.67	964.985	169.6	964.52	139.135
VSS	GROUND	wire	metal6	954.055	108.67	954.985	169.6	954.52	139.135
VSS	GROUND	wire	metal6	944.055	108.67	944.985	169.6	944.52	139.135
VSS	GROUND	wire	metal6	934.055	108.67	934.985	169.6	934.52	139.135
VSS	GROUND	wire	metal6	924.055	108.67	924.985	169.6	924.52	139.135
VSS	GROUND	wire	metal6	914.055	108.67	914.985	169.6	914.52	139.135
VSS	GROUND	wire	metal6	904.055	108.67	904.985	169.6	904.52	139.135
VSS	GROUND	wire	metal5	904.055	168.67	977.14	169.6	940.5975	169.135
VSS	GROUND	wire	metal5	904.055	158.67	977.14	159.6	940.5975	159.135
VSS	GROUND	wire	metal5	904.055	148.67	977.14	149.6	940.5975	149.135
VSS	GROUND	wire	metal5	904.055	138.67	977.14	139.6	940.5975	139.135
VSS	GROUND	wire	metal5	904.055	128.67	977.14	129.6	940.5975	129.135
VSS	GROUND	wire	metal5	904.055	118.67	977.14	119.6	940.5975	119.135
VSS	GROUND	wire	metal5	904.055	108.67	974.985	109.6	939.52	109.135
VSS	GROUND	via	?	974.055	163.9	974.985	165.3	974.52	164.6
VSS	GROUND	via	?	974.055	133.9	974.985	135.3	974.52	134.6
VSS	GROUND	via	?	964.055	163.9	964.985	165.3	964.52	164.6
VSS	GROUND	via	?	964.055	133.9	964.985	135.3	964.52	134.6
VSS	GROUND	via	?	954.055	163.9	954.985	165.3	954.52	164.6
VSS	GROUND	via	?	954.055	133.9	954.985	135.3	954.52	134.6
VSS	GROUND	via	?	944.055	163.9	944.985	165.3	944.52	164.6
VSS	GROUND	via	?	944.055	133.9	944.985	135.3	944.52	134.6
VSS	GROUND	via	?	934.055	163.9	934.985	165.3	934.52	164.6
VSS	GROUND	via	?	934.055	133.9	934.985	135.3	934.52	134.6
VSS	GROUND	via	?	924.055	163.9	924.985	165.3	924.52	164.6
VSS	GROUND	via	?	924.055	133.9	924.985	135.3	924.52	134.6
VSS	GROUND	via	?	914.055	163.9	914.985	165.3	914.52	164.6
VSS	GROUND	via	?	914.055	133.9	914.985	135.3	914.52	134.6
VSS	GROUND	via	?	904.055	163.9	904.985	165.3	904.52	164.6
VSS	GROUND	via	?	904.055	133.9	904.985	135.3	904.52	134.6
VSS	GROUND	via	?	974.055	168.67	974.985	169.6	974.52	169.135
VSS	GROUND	via	?	974.055	158.67	974.985	159.6	974.52	159.135
VSS	GROUND	via	?	974.055	148.67	974.985	149.6	974.52	149.135
VSS	GROUND	via	?	974.055	138.67	974.985	139.6	974.52	139.135
VSS	GROUND	via	?	974.055	128.67	974.985	129.6	974.52	129.135
VSS	GROUND	via	?	974.055	118.67	974.985	119.6	974.52	119.135
VSS	GROUND	via	?	974.055	108.67	974.985	109.6	974.52	109.135
VSS	GROUND	via	?	964.055	168.67	964.985	169.6	964.52	169.135
VSS	GROUND	via	?	964.055	158.67	964.985	159.6	964.52	159.135
VSS	GROUND	via	?	964.055	148.67	964.985	149.6	964.52	149.135
VSS	GROUND	via	?	964.055	138.67	964.985	139.6	964.52	139.135
VSS	GROUND	via	?	964.055	128.67	964.985	129.6	964.52	129.135
VSS	GROUND	via	?	964.055	118.67	964.985	119.6	964.52	119.135
VSS	GROUND	via	?	964.055	108.67	964.985	109.6	964.52	109.135
VSS	GROUND	via	?	954.055	168.67	954.985	169.6	954.52	169.135
VSS	GROUND	via	?	954.055	158.67	954.985	159.6	954.52	159.135
VSS	GROUND	via	?	954.055	148.67	954.985	149.6	954.52	149.135
VSS	GROUND	via	?	954.055	138.67	954.985	139.6	954.52	139.135
VSS	GROUND	via	?	954.055	128.67	954.985	129.6	954.52	129.135
VSS	GROUND	via	?	954.055	118.67	954.985	119.6	954.52	119.135
VSS	GROUND	via	?	954.055	108.67	954.985	109.6	954.52	109.135
VSS	GROUND	via	?	944.055	168.67	944.985	169.6	944.52	169.135
VSS	GROUND	via	?	944.055	158.67	944.985	159.6	944.52	159.135
VSS	GROUND	via	?	944.055	148.67	944.985	149.6	944.52	149.135
VSS	GROUND	via	?	944.055	138.67	944.985	139.6	944.52	139.135
VSS	GROUND	via	?	944.055	128.67	944.985	129.6	944.52	129.135
VSS	GROUND	via	?	944.055	118.67	944.985	119.6	944.52	119.135
VSS	GROUND	via	?	944.055	108.67	944.985	109.6	944.52	109.135
